,UK_G,DE_F,UK_F,NL_E,DK_B,DE_C,UK_H,NL_D,NL_C,DE_E,DE_D,BE_B,UK_B,UK_C,UK_D,UK_E,DE_A,DK_A,DE_B,NL_B,BE_A,NL_A,NL4,DE2,BE2,DE3,DK1,NL2,NL3,DE1,NO1,UK4,DE4,NL1,UK1,UK2,BE1,UK3,UK_L,UK_K,UK_J,UK_I,UK_O,UK_N,UK_M,NO_D,NO_C,NO_B,NO_A,NL_G,NL_F,DK_C,DE_I,DE_H,DE_G
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.4462711593283,5081.52081224415,8552.162260452877,7560.496454518848,1326.5611864047885,4338.526476777362,327.2412059114578,14375.101643865493,1171.2258707223286,13182.804608387618,26401.971796115347,7593.588192893356,1943.4967423444054,7485.0465513095705,167.57434149104523,2998.5196110273228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.843751173856,5026.752379783708,8534.794535382274,7479.009719595124,1326.5977234908803,4326.852846302,326.360701220621,14220.167360885289,1169.7505456718488,12678.485468738007,26117.412377278797,7573.156199906706,1869.1466602391656,7198.6998785695405,167.23403163685057,2883.808752801173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.2659967973323,5001.980274320909,8521.418458214112,7442.152758373755,1326.634260576972,4324.014676500008,326.1466271303609,14150.089613077538,1168.6946585996925,12296.823141278004,25988.704367624818,7568.188639419707,1812.8794612531358,6981.996349026089,166.9719356598421,2796.99703043437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.947776861665,5032.56376339069,8530.757071111582,7487.656136047963,1326.6707976630641,4332.472501808227,326.7845739005523,14236.607169582041,1168.6927787511106,12007.94081539376,26147.60648486136,7582.992108464283,1770.2905072365008,6817.972249350184,167.15492001620424,2731.2887577886577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.1231990827696,5080.911888856123,8540.36253053953,7559.5904731628025,1326.7073347491557,4342.57486319131,327.5465627784003,14373.379062000806,1169.85165073117,12021.269222979032,26398.808023160225,7600.673957942336,1772.255469738193,6825.539967616077,167.34313306564565,2734.320395798583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.138468357795,5167.712633768013,8567.175365658186,7688.736205002501,1326.7438718352475,4360.20806131178,328.87657863698837,14618.92947436261,1171.709046731879,12063.546790456403,26849.797186389376,7631.536797149901,1778.4883099499211,6849.544689679765,167.8685140221429,2743.9367194075035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967.8847066177905,5213.885144736572,8585.120855356245,7757.433573048873,1326.7804089213394,4368.736856649605,329.519878450015,14749.546776318011,1173.03954910647,12407.646637142805,27089.694921219154,7646.4644828338705,1829.2177981690465,7044.920669773368,168.2201448176427,2822.2045970777976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3962.3408031221124,5198.411093376261,8581.153198188942,7734.410640590389,1326.8169460074312,4362.6328850571645,329.0594753533758,14705.77227073872,1172.3171915539342,12745.47246210932,27009.296654109403,7635.780890867286,1879.0223283738324,7236.734331678063,168.14240102410554,2899.045405340181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.377078016941,5168.312221702528,8570.79275630221,7689.6282966854,1326.853483093523,4351.662583167119,328.2320204930847,14620.625647185978,1172.3252505052071,12824.607880334368,26852.912455286478,7616.579912067084,1890.6889981071145,7281.6665222754245,167.93939455932485,2917.0453006980842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.631834958495,5071.980959633023,8538.680900179686,7546.302667952183,1326.8900201796148,4326.6195214327,326.34310227037656,14348.114378434639,1170.955781589398,12912.149869143006,26352.405745146672,7572.7478186320695,1903.5950203931222,7331.371868056698,167.31018255656969,2936.9573283757168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.8317121784808,4846.354189194853,8465.128538127941,7210.6058439163535,1326.9265572657068,4272.889408094856,322.2904112987876,13709.839366196044,1167.1451614590876,12724.117241611812,25180.120547533483,7478.7056694302655,1875.8739997213281,7224.609080315723,165.86896941531205,2894.188013505757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.150736224666,4479.971787648754,8349.079300428026,6665.486980836455,1326.9630943517986,4184.057705729104,315.59011949212584,12673.381097628462,1160.7886660887327,11819.239617735679,23276.513696429964,7323.226298761484,1742.4709215095281,6710.829855093658,163.59505622285218,2688.367372043314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.438009576266,4203.564266922367,8263.563191716576,6254.236460043786,1326.9996314378902,4123.817672787117,311.0464060609416,11891.452546633136,1154.7386426466442,9876.275278407698,21840.387812842495,7217.790039391791,1456.0261947498907,5607.63679721042,161.91942084927368,2246.4267647089027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.9559942575943,4135.407443011492,8221.760916683488,6152.829923581749,1327.036168523982,4102.367503576671,309.4284882547455,11698.64387622858,1154.144671472212,8464.98848884785,21486.26655483804,7180.2464741919775,1247.9649088928493,4806.324206232428,161.10033106844833,1925.4198742186568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.930300278486,4007.7723824811405,8222.650965778505,5962.929211124398,1327.0727056100739,4127.6627691628955,311.336429409097,11337.577369519844,1152.5139246988724,7640.9763331259655,20823.11522813323,7224.519992198565,1126.4835558825246,4338.459474284647,161.11777103116768,1737.9926398739333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.030747543134,4043.8561702214934,8235.22589567957,6016.616160239945,1327.1092427074923,4138.783605451339,312.1752385986348,11439.65470731474,1152.986687171205,7864.472766416559,21010.5951542062,7243.984446682602,1159.4328866910457,4465.358207667023,161.36416902190874,1788.8284413687163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0198883263856,4126.1303107417525,8264.024575182892,6139.027023185383,1327.1457798049107,4160.792132041564,313.8352715200126,11672.399819720977,1154.3601402144716,7988.077296548517,21438.0655155066,7282.50528746877,1177.655488693174,4535.539454334504,161.92846137355141,1816.9431421947208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.333571493131,4301.005000948949,8321.953067292183,6399.212806959176,1327.1823169023291,4204.077446338815,317.1001446341236,12167.102397856783,1157.100764740165,8366.79723702102,22346.658987677347,7358.266229192337,1233.4889014178736,4750.572330005152,163.063534425623,1903.0855983964436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.63162421593,4810.624415521081,8493.728761341934,7157.4456115445,1327.2188539997471,4328.821337685052,326.50917824328394,13608.763497917558,1168.3503132183553,9509.301886739726,24994.479966362687,7576.6015892581745,1401.9245363835066,5399.273478377714,166.42937313844342,2162.9561418536186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.188233061073,5258.469592469834,8646.436224513303,7823.7681550507405,1327.2553910971656,4440.63761585416,334.9431232484483,14875.671610119136,1181.3328891365597,12415.14440225945,27321.341582738798,7772.3101493472,1830.3231685748092,7049.177815547429,169.42158163524002,2823.9100153411337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016.2199764055895,5151.193100346116,8618.21842615161,7664.157761170172,1327.291928194584,4421.955155620307,333.53396489732535,14572.197407167923,1177.531185181954,14562.981917237306,26763.966925803023,7739.610819239306,2146.9716616267838,8268.69553289488,168.86867129107438,3312.450436084653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020.218175362466,5154.849549020352,8619.564218178664,7669.597976463807,1327.3284652920022,4426.357269198353,333.8660022753498,14582.54112576907,1175.6051528354212,14294.90508188385,26782.964674378312,7747.315701961344,2107.449991414366,8116.484554157345,168.89504125528336,3251.474515410077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.2575543068515,5058.755958256375,8583.243484757408,7526.62596491119,1327.3650023894206,4398.8750228042845,331.7931041383236,14310.702204785464,1173.1464652412058,13642.764136978894,26283.69282902351,7699.214379346575,2011.3070355242535,7746.206341316138,168.18335889938558,3103.1405705067878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3972.478263119441,4968.9729263716745,8549.451176863071,7393.043063389932,1327.4015394868388,4373.794473257868,329.90135832959743,14056.715208190442,1171.0762543449268,13238.734142588177,25817.208647776453,7655.316672158118,1951.742246298129,7516.802704838379,167.5212194812595,3011.2411683983005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.845458690679,4892.530408513204,8521.070228533497,7279.308729398645,1327.438076584257,4352.178281596786,328.2709179798038,13840.467158692989,1169.4478280420242,12715.788821307773,25420.0375497736,7617.4825230175,1874.6461686026394,7219.88029797187,166.96511231416187,2892.293657004816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.872392449606,4844.185439924867,8505.015790063295,7207.3790892158795,1327.4746136816755,4337.894622463091,327.1935471570698,13703.704196756025,1167.8921329406735,12192.43243542871,25168.852413607703,7592.482277904438,1797.4894890297705,6922.724493300571,166.65053550040176,2773.2526461400803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.3857564454224,4807.540021095925,8489.376994296124,7152.856522179848,1327.511150779094,4330.752679618864,326.65485320155165,13600.038062165224,1166.8582978240252,11834.161679247432,24978.454430380458,7579.981957082027,1744.6708310734389,6719.302431937126,166.34410294889196,2691.7614976037794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.896855778861,4842.651115654233,8499.188981151476,7205.096258221612,1327.5476878765123,4340.12360546421,327.3616722311351,13699.36375062583,1166.9319336398523,11526.385815095256,25160.880550927977,7596.383597647457,1699.2964659727525,6544.550796076361,166.53636277581404,2621.7557596840957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.7431268084965,4874.2599322862225,8505.366712065786,7252.125160573416,1327.5842249739305,4347.661515153949,327.93023270209807,13788.781853732346,1167.718967896542,11581.148090086801,25325.109945249365,7609.576966945876,1707.3698848097213,6575.64419309952,166.6574116004676,2634.211815916784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3965.3009647615763,4949.614589977102,8526.682570271969,7364.240931295168,1327.620762071349,4365.892094487921,329.3053071191026,14001.952458295253,1169.5026769073254,11610.218617386894,25716.62886656652,7641.4853839443795,1711.6556553103337,6592.150107931472,167.07508268684717,2640.824107367783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.710547420876,4972.956129868417,8532.181290867959,7398.969437998531,1327.6572991687672,4369.646127311666,329.5884618341537,14067.983282699928,1170.551731176802,12093.166841417304,25837.904110860218,7648.055951043302,1782.855094883831,6866.362617797537,167.18282672336727,2750.674003796091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.056104309878,4973.0789642492755,8529.245731411223,7399.152196061576,1327.6938362661854,4368.9255696465625,329.5341124691056,14068.330768575799,1170.639292874021,12477.458113653156,25838.54231937669,7646.794781333421,1839.5098703954525,7084.558832290255,167.12530624750528,2838.0836977403283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0791268317457,4929.990666584634,8511.216393768103,7335.043647900204,1327.7303733636038,4355.738628288939,328.53946356809035,13946.438389999315,1170.5469420918898,12563.552080696487,25614.669179480592,7623.714087293724,1852.2024156811315,7133.442007779045,166.77203250326914,2857.6663629044856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3935.213450334065,4836.828062654332,8479.818456173358,7196.432479564217,1327.7669104610222,4332.765014715362,326.8066372155944,13682.890930412343,1169.263426097036,12734.54159940879,25130.62581287786,7583.504084723913,1877.410827886601,7230.527912134578,166.15680929346794,2896.559105410337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.0787953312365,4626.994668364209,8411.236176154991,6884.233692589358,1327.8034475584407,4280.868621608757,322.8922579088038,13089.293760854418,1166.4359008090873,12541.800847999544,24040.39799277683,7492.671439110838,1848.9957042760648,7121.09190519303,164.81298184234754,2852.718895370582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3809.5591527239435,4295.568730049093,8303.991472796093,6391.124498678488,1327.8399846558586,4194.41659943752,316.37145778456113,12151.723744568437,1160.293737029805,11632.39635588915,22318.413846847023,7341.357148803937,1714.9252450381734,6604.742375663828,162.71158806654492,2645.868586581633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
