,UK_G,DE_F,UK_F,NL_E,DK_B,DE_C,UK_H,NL_D,NL_C,DE_E,DE_D,BE_B,UK_B,UK_C,UK_D,UK_E,DE_A,DK_A,DE_B,NL_B,BE_A,NL_A,NL4,DE2,BE2,DE3,DK1,NL2,NL3,DE1,NO1,UK4,DE4,NL1,UK1,UK2,BE1,UK3,UK_L,UK_K,UK_J,UK_I,UK_O,UK_N,UK_M,NO_D,NO_C,NO_B,NO_A,NL_G,NL_F,DK_C,DE_I,DE_H,DE_G
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.2022427108636,4181.052851769128,8387.929932299574,6220.743047197347,1392.4740989568706,4219.347188173958,318.2518925279846,11827.770060044606,1178.6876085463216,13480.160273284146,21723.42563361962,7384.992384242564,1987.3348923596427,7653.881716523959,164.356310377546,3066.1552029312643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853.934288398263,4269.245016438181,8419.968392974662,6351.958990796375,1392.5106360429625,4243.274695141736,320.05666801489286,12077.256656312284,1179.9330387533234,13632.396023510368,22181.644172963235,7426.871956804457,2009.7784992719965,7740.319444387406,164.98408424180508,3100.7822717616973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.6372922840214,4354.829819145671,8449.766875652314,6479.295593624321,1392.5471731290543,4263.86715395726,321.60989146334805,12319.367292782748,1181.7366809725036,14327.842187341243,22626.31568583289,7462.914298129605,2112.305798585927,8135.185868099077,165.56796711961607,3258.966286666523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.2730727628636,4385.7842568475735,8460.242403290782,6525.350883987975,1392.5837102151463,4271.173308468807,322.1609713808573,12406.93422495419,1182.030199281252,15014.970444008073,22787.14513460756,7475.702033535003,2213.606816698196,8525.329478708238,165.77322861867637,3415.2583363564345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3878.572417237537,4387.312690092115,8463.16303868237,6527.624950070413,1392.6202473012381,4270.401869819844,322.10278422558133,12411.25800597526,1181.9241168039316,15246.324756917957,22795.08638938259,7474.35180841879,2247.7146083878038,8656.689826784315,165.83045666669224,3467.881466635909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.8708385918076,4357.368049812045,8460.43676165532,6483.072078000343,1392.65678438733,4266.326342365528,321.7953801965833,12326.547687230172,1181.291460584966,15345.923966427425,22639.503528004898,7467.218539249507,2262.39818634955,8713.241125373514,165.77703695088042,3490.535992120337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.072280504712,4191.804288082878,8406.961505189094,6236.739478016882,1392.6933214734215,4225.810241502383,318.7393800139743,11858.184771611917,1178.2830029497018,15234.237662208923,21779.286689553777,7396.304465823135,2245.9326484870653,8649.826911854238,164.72922230290177,3465.132173780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.8843088507456,3893.1251804545564,8314.473648578129,5792.352370751349,1392.7298585595133,4159.541831623156,313.7409653497353,11013.252183574361,1171.5938532175417,13992.057993559793,20227.44469833515,7280.3169254648465,2062.8022592305933,7944.531421165307,162.9169798318755,3182.5898614644034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722.6672945122996,3637.882342050591,8227.696754183073,5412.591538099702,1392.7663956456054,4098.746565759662,309.1553724712852,10291.196349996982,1166.8742567036954,11761.10745924215,18901.28379696401,7173.908859151106,1733.9006920315205,6677.823076537955,161.21664014092588,2675.144812621984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711.193492260847,3556.671710989,8212.086563108038,5291.763008433751,1392.8029327316972,4086.113632474522,308.202510631083,10061.459796865114,1164.3206314749664,9769.256067679695,18479.339093782535,7151.797828240237,1440.2487108534967,5546.872506304231,160.91076808070494,2222.084508894809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.369551725025,3537.824299213807,8176.507762305244,5263.721051081169,1392.839469817789,4070.8931402000735,307.0544774744071,10008.142400360633,1165.6366819823472,9140.816004522247,18381.413914981847,7125.157873167029,1347.5998965998053,5190.051384609949,160.21362343657918,2079.141492616323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.8385615171364,3555.349069651534,8181.987348515956,5289.795128046758,1392.8760069152074,4075.813627874265,307.42561415613386,10057.718180060428,1166.1085933829218,9529.990616567098,18472.4670685408,7133.770049975448,1404.9746065481784,5411.0203039164035,160.32099254662864,2167.661935799404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.441801870927,3650.461146956023,8213.182228922882,5431.306803352667,1392.9125440126254,4100.700341202558,309.30273951754754,10326.780500048726,1167.8210748736308,9664.838598464206,18966.639281003718,7177.328491649411,1424.8547929966676,5487.585454643723,160.93223697615213,2198.334037088736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767.6393365445583,3858.437700654899,8279.786965107158,5740.742906236397,1392.9490811100438,4148.261869774782,312.89015382705463,10915.124857855626,1171.6599116138898,10476.369801801098,20047.2195458292,7260.573958453676,1544.4961209878736,5948.3636437516825,162.2373156762929,2382.922392939661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.2223515750247,4237.044333163583,8395.803529565212,6304.049484818544,1392.9856182074623,4223.773425088885,318.58574945232135,11986.16422312596,1182.0497397103973,12238.523196802782,22014.339627130605,7392.739489292181,1804.2844956496583,6948.894303497919,164.5105886567429,2783.7363069370704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.301412068898,4517.6907781878635,8489.70613637089,6721.606852185171,1393.0221553048807,4288.82089700896,323.49207266287567,12780.084256571983,1189.0944644087929,15392.844974356456,23472.489618046173,7506.590059847358,2269.315593439053,8739.882340123804,166.3505522847156,3501.208498208674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.255402365485,4475.167102272042,8480.67304214225,6658.338371572044,1393.0586924022991,4284.366142644706,323.1560647583484,12659.789135062727,1187.5845936464236,17823.94708369035,23251.55007382716,7498.7930415915735,2627.724837158772,10120.23447306623,166.17355437811707,4054.1793999096267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886.6913202477754,4415.0851097846635,8462.553475648292,6568.945902670466,1393.0952294997173,4279.340978044746,322.77703263018316,12489.823335278745,1185.863447584507,17460.91772952445,22939.38308096865,7489.997652009914,2574.204635035173,9914.110533878456,165.81851265523386,3971.6058755207087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3861.2939693818885,4310.067479025928,8423.898950055394,6412.696335985577,1393.1317665971358,4251.377881585818,320.66786550737805,12192.739219649971,1184.513213916467,16904.441901583956,22393.74475184755,7441.054712455703,2492.1652670157423,9598.14988661505,165.0611010820423,3845.031619684391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.6888587913368,4220.804532463034,8390.461661327437,6279.887238877772,1393.168303694554,4227.590133224201,318.87363156609854,11940.223491134071,1182.7226869491053,15982.153192368467,21929.9627691165,7399.41975504305,2356.195330791332,9074.484845123588,164.40591804537993,3635.2507070664374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.272614312212,4146.338898479187,8365.00529984285,6169.094194330595,1393.2048407919722,4206.212379295969,317.2611758135294,11729.567843534756,1181.3595997576956,15177.598801964807,21543.062933247656,7362.002936063399,2237.5825709698347,8617.66801106384,163.90711635258882,3452.2492753203765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814.545903032174,4121.986836119259,8354.534270903017,6132.862190579116,1393.2413778893906,4199.90713191951,316.7855911268652,11660.678354620688,1180.2143249858964,14482.410754449142,21416.537334443685,7350.96705734111,2135.093324879984,8222.948142860832,163.70194300275193,3294.123970747386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.815409849246,4110.307696710502,8346.201322793184,6115.485484794702,1393.277914986809,4198.001817146671,316.64187931428506,11627.639266064909,1179.6559107774663,14260.685984834658,21355.85622721887,7347.632244049037,2102.405184515024,8097.055339967671,163.53866402725333,3243.6911463454726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815.4910863437035,4123.835759836496,8347.89550919507,6135.613095618246,1393.3144520842275,4200.947801564594,316.86408551693876,11665.908770346428,1179.8023184694937,14066.701566735373,21426.143756150752,7352.788509110947,2073.8067112886465,7986.913193221597,163.5718605642241,3199.568055760155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.2485739795793,4162.235223614987,8355.619694970535,6192.745403145781,1393.3509891816457,4209.4889827368515,317.5083195539277,11774.536918351976,1180.1345288705961,14160.265464885797,21625.65520107543,7367.7378733363785,2087.6005235052594,8040.037710650334,163.72321121748095,3220.8498081506673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.518951008712,4233.58779175623,8377.817998034396,6298.90669980973,1393.3875262790639,4226.302036511031,318.77647454193266,11976.386021697128,1181.3993177940745,14381.206367920839,21996.380533363015,7397.165239357877,2120.1731010450967,8165.485443013252,164.1581732662422,3271.1043367057778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.2625849708515,4294.49977017789,8396.094477781238,6389.5340560502145,1393.4240633764823,4238.1310368815475,319.6686982881043,12148.699766635547,1182.7561019370921,15002.264864119474,22312.859870111817,7417.869171448205,2211.7336755983592,8518.11539492617,164.51628960747604,3412.368364791416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.227815717714,4334.4411991008565,8410.088800397461,6448.960562979572,1393.4606004739005,4250.204020661946,320.57932492422003,12261.689976020383,1182.6161458035997,15531.457870219945,22520.382877275297,7439.000140125829,2289.750828547234,8818.585166189354,164.7904997224865,3532.7369550837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.6257705045273,4332.016058575987,8414.577608588468,6445.352338784995,1393.497137571319,4250.642178489851,320.61237377081596,12254.829501994247,1182.2691066033915,15886.941368357308,22507.782615640044,7439.767034168406,2342.158570382957,9020.424654130149,164.8784551487026,3613.5941226005266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.7684250712973,4279.45510800694,8401.918925826938,6367.1499865549495,1393.5336746687374,4238.687979044384,319.7107066579886,12106.139959070864,1180.943595982845,15959.253639116982,22234.69257315567,7418.843970024283,2352.819326331925,9061.482739184576,164.63041607234916,3630.042046121508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.2477651673253,4124.1065813031055,8356.849049447204,6136.016034977103,1393.5702117661554,4203.982971502524,317.09301869873474,11666.674896522762,1177.6372596504582,15594.980973854705,21427.55085866738,7358.100872819562,2299.115827016468,8854.652862094314,163.74729965975004,3547.185722069253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.63975623512,3807.0662404037334,8258.8930833355,5664.310326809281,1393.6067488635738,4129.544921441693,311.4783941486737,10769.80026114731,1170.8460492209813,14364.756963436523,19780.30971808463,7227.81426489645,2117.7480204208696,8156.145658197805,161.82791295772333,3267.362806477486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.8492267132847,3578.7492391288542,8189.124616874438,5324.610866268695,1393.6432859609922,4079.1284429402144,307.6756400774601,10123.914861555786,1165.8925108378155,11726.734840102177,18594.04693358354,7139.571867869416,1728.8332518843852,6658.306694250878,160.46084291531824,2667.326523901539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.1545629743578,3503.5568843891447,8166.335337932043,5212.736576578354,1393.6798230584106,4067.353359967718,306.787483148546,9911.203395409579,1163.1575608112178,9849.135270782832,18203.37128696652,7118.9623057268545,1452.025034300879,5592.227009497587,160.01430105894036,2240.2535832407643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.1854572315133,3544.432344968265,8202.61528837362,5273.552774367139,1393.7163601558289,4075.0945442882226,307.37137597616487,10026.83588463384,1165.47089240842,9309.655639090517,18415.74722661884,7132.511460300382,1372.4913585845543,5285.91660919543,160.72518429752063,2117.54522918157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.776975908573,3562.669004168199,8210.620403627388,5300.686028823392,1393.7528972419204,4080.1499172024132,307.752686621064,10078.425524690398,1165.9259310074428,9654.703001663009,18510.499128587217,7141.359722556554,1423.3605358981204,5481.830578034689,160.88203959052805,2196.028625859435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3728.8738608486015,3658.271506629865,8246.883091936419,5442.927378925301,1393.7894343280127,4105.580145137969,309.67080755469857,10348.875207191535,1167.6007559210625,9778.452965538767,19007.219434750095,7185.869460972962,1441.6045787101295,5552.094400328133,161.5925845882745,2224.1764065911084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.033444412365,3869.8482103864967,8320.916799764496,5757.719933696784,1393.8259714141043,4154.200912764496,313.3381168855532,10947.404020582817,1171.5110961489236,10598.29191432271,20106.504938380785,7270.968881007491,1562.470689795086,6017.5896328312465,163.0432294029548,2410.654416304502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.8956123916155,4256.831045367776,8449.099467946613,6333.488972128313,1393.862508500196,4233.322894642166,319.3060354639793,12042.138804288323,1181.8019523696748,12375.931761655129,22117.145113294155,7409.453629366313,1824.5421802694277,7026.913324110124,165.5548896775163,2814.9908304373835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906.8201386064065,4546.350350070142,8552.453540463594,6764.24774643909,1393.899045586288,4301.503293017632,324.4486653184556,12861.159248508398,1188.9280052324632,15587.26071491048,23621.395671269733,7528.787663827543,2297.9776550907,8850.269386854992,167.58004894309053,3545.4296960539896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.4417731026583,4504.186581643672,8544.406951494439,6701.514751047363,1393.93558267238,4296.682606893309,324.0850563491228,12741.882268404634,1187.7921296492777,18073.800800192468,23402.32609230997,7520.350166573291,2664.5599339769064,10262.098572140121,167.4223809982258,4111.010346819284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.500059695404,4451.973624087308,8528.372962826796,6623.830157188443,1393.9721197584718,4294.544733554103,323.9238033860828,12594.177162053194,1186.2448275300972,17738.207716320943,23131.0441112398,7516.608313242813,2615.0845693156843,10071.552635240043,167.1082048857262,4034.6773908810874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3866.8964507295977,4322.846000881048,8471.707876794642,6431.708748361581,1394.0086568445636,4257.546348807562,321.1331333035004,12228.888348486184,1184.8903948963007,17326.15799572025,22460.137901867125,7451.851189119844,2554.3374587075327,9837.595489414794,165.9978874960198,3940.95384686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3841.4272425173294,4218.439226419838,8428.706063119647,6276.368038895289,1394.0451939306552,4229.504135675451,319.01799866253486,11933.532282724993,1182.9921207741054,16224.30045854654,21917.67338848636,7402.76977410892,2391.8942914423346,9211.973309335674,165.15529349580652,3690.3287688264995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.4461399055403,4145.013715588069,8399.812031950283,6167.122532515152,1394.081731016747,4209.7065075910705,317.5247267594597,11725.81903693524,1181.6109764330288,15338.420223861545,21536.17770289857,7368.118600335164,2261.2919347084617,8708.98058567175,164.58913278711444,3488.829214245046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814.89078556016,4105.687766975406,8383.826900714585,6108.611762601503,1394.118268102839,4200.286855909149,316.81423249552995,11614.569958276283,1180.5614012253325,14717.489003712084,21331.85253638046,7351.631676450783,2169.75012403696,8356.422899652262,164.27591400584117,3347.5941359725016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.649343158879,4097.024054707408,8378.816620298658,6095.72153380871,1394.1548051889308,4202.2230702813185,316.9602749662728,11590.061204092777,1179.8899341914407,14405.792613874599,21286.838632984025,7355.020572352218,2123.797768961908,8179.445233888765,164.17774065320648,3276.696647510945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
