,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,UK1,UK2,UK3,UK4,NO1
34,0.066,0.06465672470416242,0.015969416152960915,0.06271452367850099,0.09802100986845187,0.048713838153589074,0.06179205917236617,0.04196865988464495,0.02004384192497843,0.012903120052577141,0.0039751986372813675,0.09118229822460362,0.04295632643029419,0.0007005684525713047,0.08181973449301141,0.0
35,0.147,0.06786415802202773,0.05026397873454551,0.1080917640104116,0.2079661034619423,0.10106208216826508,0.15151055060165544,0.13187502403076137,0.11704384192497841,0.1030886072616698,0.06938281263014942,0.2097615406370916,0.17334017780550745,0.09787387146297997,0.22787037107222993,0.117
36,0.12500000000000003,0.04733269268655352,0.10458661135167142,0.15805180702509133,0.2596055336931212,0.13173891636764548,0.1889634263677935,0.1416407421499616,0.15742752159019954,0.19163431120551846,0.14453957920909044,0.30215828688843044,0.25065490532982965,0.19239416312700006,0.31318301682129734,0.152
37,0.107,0.06602645761517703,0.1228190295470015,0.21006806393086946,0.2062775954390887,0.11081618017834655,0.15903275553333082,0.12393751201538068,0.1360438419249784,0.16887277786606653,0.15246301535622805,0.3066646750844034,0.2703647132974857,0.22863802909382466,0.3338225638976766,0.149
38,0.084,0.053676306552996544,0.10156010385407453,0.15239349723768877,0.11846652605147064,0.06356548741202724,0.0826533310640817,0.10126581424224565,0.16811936142281012,0.1398005108232537,0.11226205963131154,0.26542338768623086,0.23557769702448383,0.21800832343076226,0.29979769467269113,0.0
39,0.0,0.005025884147646283,0.04371430682811719,0.0,0.0,0.010560492428003112,0.0,0.07551576618072295,0.11161632033477883,0.09031628685574396,0.07418640395306632,0.16624260244753206,0.15731265204039538,0.14749906256017373,0.2080120747103243,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003606803291274238,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0002529625099427672,0.005558627564334451,0.009922010791061166,0.001804232067921884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.030000000000000002,0.045299532874354675,0.08236644762329103,0.14936539029213958,0.1554249876193411,0.08708918026765615,0.12131584381209255,0.09431263216918745,0.11761023815871625,0.12824353388572493,0.116638060996103,0.029339665936765697,0.003082470711559242,0.00014011369051426093,0.058971739676349284,0.028
59,0.12200000000000001,0.1576101041234591,0.16849827122940864,0.26330917640104123,0.26096393179905464,0.18067689752819976,0.2238588362282952,0.23690636414611643,0.2338806385771898,0.24559819498063515,0.20761721360845922,0.10508951883291151,0.06622710130476814,0.06226942896177667,0.16950713338229798,0.125
60,0.29100000000000004,0.232579922435531,0.18350365390737042,0.3131686416732952,0.30030373235181085,0.20902821805124644,0.26226609177964716,0.31029696211151,0.2982265584934951,0.30163245123722293,0.26661051663848595,0.1673281340877203,0.12494974347854,0.12007083619279499,0.24141621930460075,0.165
61,0.314,0.24683226671069997,0.18000253828713722,0.2950281069455492,0.27417546010347493,0.15505752034757453,0.23652160928979193,0.3110781580422969,0.29322655849349505,0.2897601878400041,0.26630948404030846,0.2177006141427129,0.18599642521399576,0.1467135127193777,0.22320452084940257,0.148
62,0.253,0.1854955365707613,0.10037749649322962,0.21883135832670483,0.19386071063199703,0.11644154135067243,0.1653342554011343,0.24121880406921306,0.2247673593304422,0.2158455789143475,0.18985728522905848,0.11534253601667502,0.18002870891169093,0.13063294445425258,0.18139826027796482,0.0
63,0.134,0.09080582504614965,0.07531945670399098,0.17688453591004627,0.0,0.025329099589681114,0.0,0.1441406460269162,0.1412265584934951,0.1609495997927582,0.12051999000642552,0.032580627968306304,0.12711070205357913,0.08425442327131043,0.10638389793321257,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
