,UK_L,UK_K,UK_J,UK_I,UK_H,UK_G,UK_F,NO_D,NO_C,NO_B,NO_A,NL_G,NL_F,DK_C,DE_I,DE_H,DE_G
0,0.2319997120917643,0.0,0.08999801966622,0.11107773608930424,0.025029679007719345,0.01649833763970528,0.020617651282423148,0.19148724355633964,0.8149991059671358,0.9721981288487664,0.4314735191948065,0.1713955667458812,0.06921984970214429,0.7515807511143612,0.1223932774806703,0.19669923444529278,0.26908186583318905
1,0.19136591490561175,0.0,0.06689476495728978,0.09223279059639965,0.02358120806440609,0.011493538044869434,0.01852152935098736,0.22052398216436186,0.7478497281507926,0.9855874018270734,0.549167668524671,0.1474435453658359,0.0625992430721825,0.7823858708597857,0.1331805565521411,0.23304299025898442,0.3093403274234722
2,0.182598082658908,0.0,0.09323280152581159,0.06303118023765955,0.010877799867881215,0.014434511612373458,0.0282167967881934,0.24585226798484244,0.7339559785551915,0.9990403544648292,0.683475678235268,0.13882445597130505,0.05093299609977394,0.8574328005602798,0.1668073345558927,0.24179890907678384,0.3447480834404572
3,0.18170430058438744,0.020341545821212156,0.1710425969920462,0.04778368305611358,0.007280045066719415,0.015465825754002346,0.044357816003829764,0.28005114254505875,0.7529353344209803,1.0,0.6489806327363379,0.15299478253466958,0.04130298726826398,0.8903393121773368,0.16804740730482054,0.2912726489671311,0.37273541301510005
4,0.19173028157780472,0.0748928432508026,0.3311798417170205,0.04146980366868406,0.015420546621393756,0.015175402591514963,0.039187451746673915,0.2935425397163995,0.8078677419850714,1.0,0.6648332794586139,0.17376202268997992,0.0488763200162911,0.9144255004748529,0.16490069922581285,0.27736476725808895,0.40250033900395565
5,0.20394449016256389,0.1643560998700045,0.430545665010343,0.037510314709976095,0.01655516613364251,0.01986467586333326,0.020589540956020634,0.30100831885767215,0.8333072619438437,1.0,0.7499884345414437,0.19812914101386475,0.07331887767629447,0.9533341935740854,0.20315756018955392,0.29682570617220994,0.4447207200265925
6,0.20700945639490892,0.2562422815375799,0.4072160049138873,0.023481123802292923,0.009791843015954501,0.015724425785965956,0.015101204522784689,0.317499000459982,0.8204127644943362,0.9978536151654106,0.8391060615443896,0.1918247331778557,0.07324242811061211,0.8988809987348316,0.29393686854707785,0.35365983708906557,0.5016109107582992
7,0.19207218564843673,0.3226755717047904,0.32347886533024617,0.01122417635937537,0.0065471504249010794,0.015821353276277157,0.016738582308283432,0.30219666458049216,0.7784665523289341,0.9942333732752178,0.8905861002568027,0.13975088898981172,0.05876801487489444,0.693238548453545,0.24076913721079454,0.3463382020862427,0.554578334002525
8,0.1654484673274234,0.3556416580643244,0.24039018723475586,0.011404225518253168,0.00036913400993181077,0.009357561649362387,0.019841553913026444,0.2844025958496582,0.7312911379472998,0.9903168870652224,0.8581110409984896,0.105836650343811,0.03519246316500886,0.4209627619582488,0.20407270319779994,0.32094085888859897,0.5804648181521067
9,0.1445312018832719,0.3706522479613358,0.17519301035083285,0.0283347237665146,0.0,0.004349063773102,0.025714725684576178,0.25929599924819624,0.6430568364752253,0.9822843529538962,0.7529857659996804,0.09132963019560174,0.01124177110880104,0.21867077578322916,0.2317749885173814,0.3206925573051958,0.5052962728315895
