,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,UK1,UK2,UK3,UK4,NO1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0028256100175988673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0023790599741576194,0.0009275292031234801,0.0,0.03927080689980275,0.009778860890142542,0.0,0.0,0.0,0.0009639218666632782,0.0,0.0,0.0,5.650707293991295e-05,0.0
11,0.005,0.026819491732082302,0.03141436156857076,0.014887572217803215,0.0,0.08535339463649387,0.0680006987182748,0.0,0.02988672075325242,0.020930233243460147,0.047461425932116656,0.0,0.0,0.0,0.008020431633555853,0.0
12,0.016000000000000004,0.06659701067752129,0.10892619170748159,0.01708432083664759,0.03130156068892327,0.10399913204592645,0.0947103997190263,0.0005312439923096625,0.04581120125542071,0.03530624456320976,0.11505790042415948,0.006505596449791069,0.0,0.0,0.022647036743149416,0.0
13,0.013000000000000001,0.07751418777924307,0.11139167138204066,0.0,0.07923911492286864,0.075249667910578,0.05412960272172816,0.014656219961548315,0.06288672075325243,0.0353982219970654,0.14007714219229633,0.004156773902525645,0.0,0.022213456953026216,0.04137951432109277,0.0
14,0.0,0.049307662522258225,0.0764317415610739,0.0,0.016869136244563883,0.030295627272132645,0.01437830525045354,0.0,0.053610238158716274,0.02143283833889675,0.12761743302771755,0.0,0.0,0.0107701609469218,0.021681668448284917,0.0
15,0.0,0.027609605750482224,0.01130053487724869,0.0,0.0,0.008131821523134379,0.0,0.0,0.018031677572853275,0.003077300562345379,0.06295119782937171,0.0,0.0,0.005048512943869593,0.017607307483139822,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012022677637580793,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.001905912374456636,0.0,0.0,0.0,0.03742621567008583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.075,0.1459688836795687,0.10434309250617314,0.0,0.022612729865752412,0.13100768901364368,0.019620053119683765,0.0942499519384773,0.0784153572380744,0.013033272969933365,0.11148461678457032,0.0,0.0,0.0,0.0,0.0
35,0.22299999999999998,0.2764250492124921,0.18954805664527075,0.0003091764010411599,0.06964013180174378,0.2147948886088085,0.06882604532283527,0.23510930591156118,0.16571743522940124,0.050758324489676876,0.22047227206291597,0.0,0.0,0.0,0.009296715585111106,0.0
36,0.32999999999999996,0.3348629094269531,0.26639954433884433,0.04785946527225403,0.10282260888602446,0.24384823611033646,0.12517354407185136,0.2894999038769546,0.20459199163052852,0.1005365094600694,0.2553737609902644,0.05787214380263922,0.006815201523138015,0.017164944009156618,0.04838810681116556,0.0
37,0.346,0.3452450519291013,0.2563058686039315,0.10567897355918779,0.11744993616609263,0.23847943415868209,0.08449413925486636,0.31192184195770317,0.24690015179791794,0.12888967746765595,0.2800793250089849,0.05275423596196003,0.0029885558969239777,0.02355972707139144,0.03342411166174517,0.0
38,0.283,0.2761332020087842,0.22191042697613603,0.06763460970786046,0.04456879950494476,0.16511296830177802,0.031712147519791144,0.24878119593078696,0.17705727296964394,0.13157394091395386,0.21642696672802572,0.03507015900555699,0.0027672449509577373,0.02187688942343491,0.03633872148797603,0.0
