,UK_L,UK_K,UK_J,UK_I,UK_H,UK_G,UK_F,NO_D,NO_C,NO_B,NO_A,NL_G,NL_F,DK_C,DE_I,DE_H,DE_G
1107,1.0,0.5584207588238677,1.0,1.0,1.0,1.0,1.0,0.29842980210982406,0.24019131951524436,1.0,0.9983088997766402,1.0,1.0,1.0,1.0,1.0,1.0
1108,1.0,0.41212327250009406,1.0,1.0,1.0,1.0,1.0,0.3237148926891933,0.15652899113129384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1109,1.0,0.29402792382651,0.9820507786351658,1.0,1.0,1.0,1.0,0.3043677135848393,0.12826500103751629,1.0,0.9999783484313488,1.0,1.0,0.955919196892707,1.0,1.0,1.0
1110,1.0,0.2483016810784859,0.9767136761022444,1.0,1.0,1.0,1.0,0.3112564406241099,0.12576295442682844,1.0,1.0,1.0,1.0,0.9476712013125905,1.0,1.0,1.0
1111,1.0,0.17640869533365885,0.8840418297062758,1.0,1.0,1.0,1.0,0.2769531776723905,0.13026228954708366,1.0,1.0,1.0,1.0,0.9914414701577128,1.0,1.0,1.0
1112,1.0,0.11782498382192166,0.7475150305370664,1.0,1.0,1.0,1.0,0.31148822223102374,0.1232661310497879,1.0,1.0,1.0,1.0,0.9881416514989996,1.0,1.0,1.0
1113,1.0,0.07574673768440474,0.6226492028989349,1.0,1.0,1.0,1.0,0.3132589826778245,0.09917310194149985,1.0,0.9991463047252558,1.0,1.0,0.9894808218344693,1.0,1.0,1.0
1114,0.9929884249540262,0.02367801120911535,0.4886149654876875,1.0,1.0,1.0,1.0,0.475743759991415,0.1751492827583612,1.0,0.9981660513836218,1.0,1.0,1.0,1.0,1.0,1.0
1115,0.9812758455345304,0.011883425284988192,0.4562283480677064,1.0,1.0,1.0,1.0,0.407760281927099,0.1698071462744645,1.0,0.982484065257491,1.0,1.0,1.0,1.0,1.0,1.0
1116,0.9665428936756315,0.002759992384978028,0.44957017685920464,1.0,1.0,1.0,1.0,0.5791133599775982,0.17227482430565522,1.0,0.9800581542375045,1.0,1.0,1.0,1.0,1.0,1.0
1117,0.9037013305004944,0.0,0.3676537789398146,1.0,1.0,1.0,1.0,0.4891451254467338,0.07992683685779656,1.0,0.9786217953030611,1.0,1.0,1.0,1.0,1.0,1.0
1118,0.7720881661612798,0.0,0.222790429769953,1.0,1.0,1.0,1.0,0.2971186082472087,0.08801181325235942,0.983438323886294,0.9551509004463269,1.0,1.0,1.0,1.0,1.0,1.0
1119,0.5873130079828005,0.0,0.09728138312225601,1.0,1.0,1.0,1.0,0.23505607378871088,0.24136516624914442,0.9027477876855927,0.9231927278823933,1.0,1.0,1.0,1.0,1.0,1.0
1120,0.43066187023414293,0.0,0.025155081238497787,1.0,1.0,1.0,1.0,0.196796147483144,0.5211726676369073,0.7096240837918978,0.9588776002726624,1.0,1.0,1.0,1.0,1.0,1.0
1121,0.29479587956414005,0.0,0.0,1.0,1.0,1.0,1.0,0.1726471344871668,0.7376904933833069,0.5013511178676044,0.9640806790303549,1.0,1.0,1.0,1.0,1.0,1.0
1122,0.19878355023181082,0.0,0.0,1.0,1.0,1.0,1.0,0.15103242101937764,0.5618734547806526,0.3600389658535335,0.9880436741234738,1.0,1.0,1.0,1.0,1.0,1.0
1123,0.1376859145012242,0.0,0.0,1.0,1.0,1.0,0.004089639837594931,0.13285470641899003,0.16843090046443118,0.29384846504948264,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1124,0.09996118835922752,0.0,0.0,0.9818268666196971,1.0,1.0,0.0,0.10129243724794489,0.0,0.2546313977682717,0.9954657952952456,1.0,1.0,1.0,1.0,1.0,1.0
1125,0.08876001962662779,0.0,0.0,0.861912485540139,1.0,1.0,0.0,0.08453829544617439,0.01509696253710523,0.19147390392936114,0.9942556560923955,1.0,0.0,1.0,0.9870428981438477,1.0,1.0
1126,0.07781435830322561,0.005654111269107637,0.0,0.7063681807654818,1.0,1.0,0.0,0.06146510525683596,0.30668148155392005,0.09438050177510533,0.9768761688609876,1.0,0.0,1.0,0.6327909572817253,0.9817698192658434,1.0
1127,0.07399294848957604,0.017595153540016718,0.0,0.5902870735429401,0.8416068945591978,0.0,0.0,0.05482758787669366,0.6909377373926592,0.04469193372776378,0.6614042208638257,1.0,1.0,0.9595362259818146,0.0752635732259149,0.8362712846349484,1.0
1128,0.07081177842632977,0.030804176538570645,0.0,0.49984215422272477,1.0,1.0,1.0,0.04221454817811091,0.8369827688614612,0.01616316649262421,0.2244511392450316,1.0,0.0,0.8301165240606446,0.0,0.4399871357630508,1.0
1129,0.07592265290262266,0.024571204499266697,0.013409563986489266,0.4706648803606077,1.0,1.0,1.0,0.035436002614494644,0.78226572510472,0.01021257381915229,0.029436298297296694,1.0,0.0,0.4742444246656601,0.043513258930918564,0.21352745893196287,1.0
1130,0.07694079174803338,0.013928899078694927,0.03706160445937177,0.4620833900064382,1.0,1.0,1.0,0.02945974406061385,0.7067549752793223,0.024208497936172788,0.0,1.0,0.0,0.27479815171407745,0.3818236244586846,0.16227856334487464,1.0
1131,0.09759872423548352,0.018973756134338278,0.06490097455136082,0.47685145994854083,1.0,1.0,1.0,0.041462954446248264,0.6714203540333584,0.023936571986556847,0.0,1.0,1.0,0.35323796412460357,0.8437998489207401,0.9381778647778607,0.8867733783039979
1132,0.13030979594972308,0.04271015076800078,0.10757216443713925,0.5231011556624668,1.0,1.0,1.0,0.0699072674434815,0.5884800905804654,0.017986374805471037,0.0,1.0,1.0,0.3034550011222519,0.9330149434673283,1.0,0.9854202598947888
1133,0.18470491102836323,0.09458908380730434,0.15446476152958913,0.625223175085099,1.0,1.0,1.0,0.10453437522383004,0.4725895888323791,0.021370616198268935,0.023238530847136382,1.0,1.0,0.2197842722177536,0.9563085802865845,1.0,1.0
1134,0.2504515844523419,0.13326038498348083,0.20158858262818294,0.7009191194862843,1.0,1.0,1.0,0.13415319713961288,0.3800811266469255,0.01906122274101297,0.08462078458213501,1.0,1.0,0.4035192177585174,0.9829340266968668,0.9916386319647834,1.0
1135,0.3169476280998479,0.18696913087493464,0.2242320022844059,0.7273070177287194,1.0,1.0,1.0,0.1248182241446318,0.3335961890101553,0.0,0.22153073706619106,1.0,1.0,0.5653916754887978,1.0,1.0,1.0
1136,0.3747839514524127,0.25041563132990374,0.2521766278957536,0.6916260623570502,1.0,1.0,1.0,0.10341913708049204,0.32843411178669524,0.0,0.3053093243822981,1.0,1.0,0.5918407352144947,1.0,1.0,1.0
1137,0.3915138867069375,0.3026517406250302,0.2672470428906787,0.6273294368472028,1.0,1.0,1.0,0.08541028907825418,0.3548653500834228,0.0,0.3039179201691193,1.0,1.0,0.8277399285932382,1.0,1.0,1.0
1138,0.40945835125756225,0.32473717775398836,0.2198981725156557,0.6467291988530055,1.0,1.0,1.0,0.12571894447752027,0.4011753981942545,0.0010908787733284327,0.3606665225743382,1.0,1.0,0.9702395635732299,1.0,1.0,1.0
1139,0.39854855328356437,0.4207591461528606,0.24929279137586552,0.6037734268182198,1.0,1.0,1.0,0.0869068759969837,0.39544010818017994,0.012528267827618567,0.29875960221792064,1.0,1.0,0.9829627128829331,1.0,1.0,1.0
1140,0.41165595609707806,0.47049016231686247,0.3029746719466897,0.48735446176774033,1.0,1.0,1.0,0.06331883528532767,0.37632294004967204,0.010440398304584077,0.2999729256355866,1.0,1.0,0.9843122506239739,1.0,1.0,1.0
1141,0.3944823602181845,0.5084455896701748,0.33535500190882045,0.3605294036639043,1.0,1.0,1.0,0.07601389556057056,0.3637319987960749,0.02087033182621747,0.4024835010498721,1.0,1.0,0.9703224044138572,1.0,1.0,1.0
1142,0.36342729965828113,0.5890889762538459,0.38955709141562694,0.2766653695053732,1.0,0.9979895766614398,1.0,0.06224288689036757,0.38500907839228365,0.035279943830076946,0.5016322912708125,1.0,1.0,0.9652394649918853,1.0,1.0,1.0
1143,0.30978633370296355,0.6643135236841888,0.4457850087735486,0.222659402372114,1.0,0.9867273162739892,1.0,0.04398690761949992,0.39048120453185176,0.07761113958055776,0.5922213844168942,1.0,1.0,0.9651765614338438,0.9875316249203652,1.0,1.0
1144,0.22986946870610728,0.7714543033976442,0.5099419979039889,0.22956411509311134,0.9928541822401442,0.9761701375689341,1.0,0.026715139526301123,0.4044631054698061,0.16285260989886433,0.6690201798707056,1.0,1.0,0.9590456900458527,0.9084909346006228,1.0,1.0
1145,0.15087547932297715,0.8368158059122816,0.5480806802131403,0.24671877371731318,0.9854229763500181,0.9776835233489717,1.0,0.013224568932026542,0.43390171816571743,0.2710773425287679,0.687789586814045,1.0,1.0,0.912247590589364,0.7873983552560662,1.0,1.0
1146,0.07723290742007743,0.7405816468699917,0.48783777422632985,0.25151461499034455,0.9853263455742454,0.9648000312871566,1.0,0.007413904692343453,0.4811951332433976,0.3946249056153277,0.6755370875677306,1.0,1.0,0.8940858115823821,0.7306281683863735,1.0,1.0
1147,0.058545213176801184,0.7308905214089731,0.4910165038796595,0.25745035127835764,0.9903652877537382,0.9526375247303771,0.999198915668085,0.0062630208590962215,0.530742418437804,0.4498826660816661,0.6578684725884016,1.0,1.0,0.8713844839830555,0.7084476706623271,0.9878502889229651,1.0
1148,0.06200924075072271,0.7852238343210842,0.6220184178448719,0.27623735449043024,0.9889910104329543,0.8966249829864757,1.0,0.0019084380781192898,0.5760730044837875,0.41969997223537936,0.6124578477407652,1.0,1.0,0.8688042973874839,0.6414950581300222,0.9627030845794551,1.0
1149,0.08490650669955292,0.8053309678693356,0.7052435631479893,0.3780438850023959,0.9738925644951941,0.8823864401467418,1.0,0.0,0.6076990761839385,0.35851298362045736,0.61143142265513,1.0,1.0,0.8502086175308788,0.5682856725620253,0.9082088382459313,1.0
1150,0.10921174926307678,0.6627029891405795,0.9072492734190423,0.3872300154113321,0.8899864152346305,0.7927921401248968,0.9875133709454988,0.0,0.5917763109290352,0.2613183710903219,0.5288064104030654,0.980720863192567,1.0,0.6473186996497658,0.43000856994618536,0.6812448618181186,0.9099633069085268
1151,0.16620874484794965,0.5712471203873309,0.9413907730896215,0.5273935245190031,0.8284592612541664,0.7718735726704282,0.9883132227692756,0.0,0.6287395639868908,0.20698780903462632,0.538189052574821,0.9625849020731326,0.9861011303994063,0.6164771894580526,0.4336378420743734,0.5907456708557547,0.7907577844115076
1152,0.1985223710736082,0.5215199997380419,0.9363338353140425,0.6289435004467583,0.7932777535836828,0.7796298357701394,0.9779799995374147,0.0,0.6675534341179516,0.18593837944034802,0.6138785024449859,0.9585389000076654,0.9604169199229571,0.6762509420893426,0.43652200167135113,0.5594746038785947,0.6813976621989938
1153,0.19032222518092437,0.48590686705376923,0.9175738329890364,0.6814839845817047,0.754344041848959,0.7817035927262911,0.9533494199501442,0.0,0.7031338440054766,0.16116235835725365,0.7131368699917358,0.8941305192198165,0.9208990841494683,0.735791268595231,0.4168917633354907,0.5637167144367707,0.6275879727321056
1154,0.23204626796552016,0.44164669118343153,0.9094082148158212,0.7431684336192824,0.7300015218438792,0.7895769164336182,0.900359154885904,0.0,0.7278819657709754,0.14679850712058154,0.7787505104088672,0.7379152768618956,0.8973710140270896,0.7325059180962692,0.46239485362778404,0.5544700286584013,0.631573375719983
1155,0.3184034795239111,0.35361162827431636,0.9003677184180836,0.8003011016160541,0.7487868434590733,0.7986183168084692,0.8768425466869807,0.0,0.7416292294153357,0.12729324833122135,0.8333075448529595,0.6936108464852604,0.8804857575483976,0.6961823762414976,0.49309364966259206,0.5786829836540027,0.6200186208661911
1156,0.4031060834144486,0.33716246212441237,0.8771747575150975,0.8247462505137264,0.8189330419160564,0.8668485961888609,0.9194165380821402,0.0,0.7891453640205798,0.10292852247825932,0.8325945699323548,0.7182862399871373,0.8547334262948876,0.6838078436267284,0.576355144321978,0.6250066189546838,0.6195752845407079
1157,0.41636947098750565,0.4510274077276531,0.7766179076401656,0.8044283288824652,0.8468401346689087,0.8992066877855063,0.9458621061694428,0.0,0.8036039496615208,0.0941831107422802,0.7974401805500465,0.7720893280169474,0.8437609849479163,0.691424173303362,0.6348751833162928,0.6657146031369419,0.6781596744023163
1158,0.39194635989137444,0.3848451348912765,0.7125796898024306,0.7749106855973665,0.817373638865964,0.8705940877397349,0.9012707749426849,0.008054992828725193,0.7800339754203227,0.09411399056720539,0.7696677374284355,0.8118574448036316,0.8452852795074826,0.6960991527528142,0.625980936456653,0.7666702078101818,0.7649590701237166
1159,0.3611265040560635,0.33506480078094486,0.741333019633047,0.7498880872363326,0.7947405468490102,0.8640560465850793,0.9041585169598428,0.004831583122031964,0.7341145812972113,0.08730076440711355,0.774338495633762,0.8250661683518901,0.8197347348428018,0.7161034057900263,0.6239777868352056,0.7691206413653056,0.8339174736127933
1160,0.3011365265125652,0.6528421542385381,0.5978260068995593,0.5876586584320733,0.8301816572778964,0.9381176541145636,0.9616359566180552,0.00798971143617972,0.6946224328780843,0.07659017228166884,0.7391531549230682,0.7850448243768932,0.7915214560779347,0.6945534387475194,0.6374567625336454,0.6791266877467158,0.820200933682763
1161,0.18302752709680528,0.8749940189798927,0.3326507286951744,0.2960407237291612,0.9131580690365037,0.9823382974290576,0.9822690306134488,0.006688229338098994,0.6819946253534183,0.07879317079189757,0.6955773386036178,0.7322177415454293,0.8366875007302902,0.7146995463072101,0.671975745910979,0.6646788425766047,0.7467355729528125
1162,0.08862436197159523,0.9097279122945122,0.43277562381749884,0.29399655048275286,0.8678636577349307,0.9113235059569617,0.9305221768985229,0.010345825380547322,0.6479317140292512,0.09424543124991125,0.671245108839621,0.7911150140459222,0.7908365415094434,0.6670005155130053,0.6761653091156753,0.7380564552544647,0.7813011788764567
1163,0.07803379067471296,0.9386378847848368,0.4567781584060016,0.3795155215297726,0.7898839459347139,0.7741260798013984,0.6555456266403076,0.03532594301137413,0.6374009266292013,0.0700317745196991,0.6364978803703402,0.8409021589631339,0.876477323551053,0.6998145781813762,0.7000426229966165,0.7301779498610252,0.8358843465052748
1164,0.1464803563280975,0.970538489026394,0.28967153865201534,0.30461376070043883,0.6888987972663426,0.8541419595543722,0.6463492978779033,0.0592255961650247,0.6914063718841906,0.021592049967846447,0.5580328121424094,0.8795815252979814,0.9052231136793468,0.7827361702976107,0.7611075252307088,0.7223689226860516,0.8430760836431681
1165,0.1853523458378318,0.9752441205662518,0.1973634693730214,0.3343368712020741,0.7193428167150571,0.9489046584078935,0.895924003467753,0.060529906439465105,0.7877700385214245,0.03252027002542504,0.49322928285434986,0.8549101416702105,0.8561795692895009,0.841178796991756,0.7714364674146327,0.7147287827794077,0.8121012192691264
1166,0.27338149636010334,0.9721108208401525,0.38031585210137236,0.6585313559606014,0.682773710749729,0.9277880841108521,0.9629530828674971,0.0304002472771754,0.897369022103631,0.07226155114190874,0.5225712204783756,0.7509470204924636,0.9151350111126945,0.8705447812137205,0.6775648411891175,0.679248863369777,0.7751215568672518
1167,0.4696259167493039,0.9925784198345636,0.8464577723134001,0.8692374800478574,0.7152688827042659,0.7787128837417474,0.8120379592552196,0.04887021753465367,0.9684629672609802,0.07516943548349037,0.5135542766804516,0.7083670692855936,0.9732514868501703,0.8817776435728559,0.5725140149971313,0.654278851636473,0.7306900001243045
1168,0.6733201114833989,1.0,0.9895963331181604,0.9572696598539883,0.8279615851989665,0.7555747952758768,0.7122090611758489,0.05169262800547223,0.9857232511719648,0.060797668915731455,0.3928154702048219,0.8144791673488945,0.9624416653741813,0.8182602445034233,0.6087190191445636,0.6714979956980177,0.7455373498840345
1169,0.9555978539901796,1.0,1.0,1.0,0.9425408933797815,0.921289964548133,0.830857759210478,0.049317214395908616,0.9911926880762908,0.08452337115451418,0.3426995381235059,0.8733369880553901,0.8870604112065538,0.721212674917464,0.7293157470214602,0.7420885900627032,0.770798181082695
1170,1.0,1.0,1.0,1.0,0.9970335239829433,0.9851946711442288,0.9071114825460886,0.045042594463384295,0.9845139688053312,0.12702078085525215,0.37288983214612076,0.8480588268993073,0.7896139315644944,0.641506639663871,0.7820451089428051,0.7665211022007583,0.8214957881394114
1171,1.0,1.0,1.0,1.0,1.0,1.0,0.9696601069759747,0.0643890953930272,0.976115844510064,0.27338511722658937,0.6512179460155344,0.7975082482236607,0.7124053939370848,0.7309373069392701,0.7671745779673067,0.7223598669117034,0.8116101910163778
1172,1.0,1.0,1.0,1.0,1.0,1.0,0.9935460511237894,0.11916072371567306,0.9614978550925779,0.6350646384693894,0.8578156860493739,0.6964895038794443,0.8887045887240351,0.7983782874075528,0.9729731987238661,0.7676434080268112,0.7330684006510744
1173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19044110267793996,0.914710794461545,0.8907307248691627,0.9418430673388352,0.7980504863855528,1.0,0.8230806672387783,1.0,0.9609351212201203,0.73384166428073
1174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2514741531326497,0.7444115879855031,0.9983181156359763,0.970777919716794,0.9699653189449177,1.0,0.9004810881888438,1.0,0.9901518630778067,0.9195793614046959
1175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2804058499984633,0.6917005218574976,1.0,1.0,0.9994036872692622,1.0,0.9222914934675471,1.0,1.0,0.9618885424689805
1176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27182793343364625,0.6116332689998838,1.0,1.0,1.0,1.0,0.9648552816481825,1.0,1.0,1.0
1177,1.0,1.0,0.9937910267410314,1.0,1.0,1.0,1.0,0.26832522591354935,0.5356705162275801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1178,1.0,1.0,0.9924598984237151,1.0,1.0,1.0,1.0,0.24859172692933645,0.3795089231685017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1179,0.9629029167172362,1.0,1.0,1.0,1.0,1.0,1.0,0.23680241559629503,0.21892610211157984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1180,0.9247173069731811,1.0,1.0,1.0,1.0,1.0,1.0,0.20720231345258464,0.18026528654581353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1181,0.9354555400077853,1.0,1.0,1.0,1.0,1.0,1.0,0.15124572682639945,0.2806106543626261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1182,0.998125728101096,1.0,1.0,1.0,1.0,1.0,1.0,0.09855293346103804,0.3813058506716302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1183,0.9976990074168266,1.0,1.0,1.0,1.0,1.0,1.0,0.061789483552637914,0.3821716640196872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1184,0.9842504528254178,1.0,1.0,1.0,1.0,1.0,0.9900176497363629,0.03621962509294749,0.42674603310555115,0.9093654927158601,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1185,1.0,1.0,1.0,1.0,1.0,1.0,0.9602669203706697,0.0,0.5752668223080069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1186,1.0,1.0,1.0,1.0,0.9905668096438416,0.9955512365978271,0.7237646625646674,0.0,0.8353675179150902,0.9915666064449944,1.0,1.0,0.9671423009483566,1.0,1.0,1.0,1.0
1187,1.0,1.0,1.0,1.0,0.9424740061306435,0.9722574687585641,0.6007588028956408,0.0,0.9566191621917003,0.9857251870354462,1.0,1.0,0.9610166465669677,1.0,1.0,1.0,1.0
1188,1.0,1.0,1.0,1.0,0.9588979152331112,0.9023513559024802,0.3989001048045998,0.003754180914024301,0.9883922740067367,0.9786094664332275,1.0,1.0,0.9323594417790683,1.0,1.0,1.0,1.0
1189,1.0,1.0,1.0,1.0,0.8349461241092143,0.7516018805733631,0.4901259717391649,0.02095757844210301,0.9897169246325518,0.9850764174699392,1.0,1.0,0.886625869857675,1.0,1.0,1.0,1.0
1190,1.0,1.0,1.0,1.0,0.7852392124209845,0.7798676678591887,0.36129475744216627,0.040068109032344056,0.9596124042128588,1.0,1.0,0.9901792167159398,0.7707580329051793,1.0,1.0,1.0,1.0
1191,1.0,1.0,1.0,1.0,0.9112753850477675,0.660438209397507,0.12342130437906618,0.06297236548410508,0.7719854692984875,1.0,1.0,0.9653106577785434,0.7889213725375288,1.0,1.0,1.0,1.0
1192,1.0,1.0,1.0,1.0,0.8648713205923164,0.4974347669626337,0.3075031006029717,0.11060558292503729,0.4574816718375176,0.9926121246627184,1.0,0.9731424136120717,0.5968919791243665,1.0,1.0,1.0,0.9910360995069702
1193,1.0,1.0,1.0,1.0,0.7450907690610189,0.4174799738047084,0.9621129355507669,0.1443926847296969,0.16861282539764683,0.9957886502946207,1.0,0.9131107557346423,0.5707377544220763,1.0,1.0,1.0,0.9909169536446345
1194,1.0,1.0,1.0,1.0,0.726181118171141,0.5265251290333299,1.0,0.1612038067659313,0.047395358462467264,0.9964970657586257,1.0,0.7019235047935234,0.5768802742672955,1.0,1.0,1.0,0.9824150917858078
1195,1.0,1.0,1.0,0.990958523162821,0.8430799726405588,0.5808467973206655,1.0,0.13330655505296343,0.04891382832624203,0.9759031965659389,1.0,0.5877330136395338,0.49567343244921147,1.0,1.0,1.0,0.9194600162470834
1196,1.0,1.0,0.9912059464009902,0.8915715937228902,0.9627322784510179,0.8024120911670107,1.0,0.1144386524008805,0.05386539875959908,0.9220423681507265,1.0,0.7235720126649138,0.4416949520553652,0.9971744630395317,1.0,0.9990527633487505,0.8192304928591895
1197,1.0,1.0,0.9554043437206655,0.8040269234218269,0.9893784684853314,0.9753037937245053,1.0,0.0900259762981949,0.03986884418279992,0.9187638595523477,0.9959108990200086,0.7171880420003132,0.4606635059304925,0.9608837157928444,0.9942046587286719,0.9929382133241207,0.849430850933523
1198,1.0,1.0,0.7149069826718253,0.7194524375194786,0.9614707858858536,1.0,1.0,0.0684059106678522,0.0,0.727256690657884,0.9857028590149,0.5691444808359881,0.6256868455073812,0.8828711155857113,0.960202188223542,0.9057921381238452,0.7018644758159288
1199,1.0,1.0,0.7071123935359133,0.7406934091819813,1.0,1.0,1.0,0.055282382614761434,0.015294134483339902,0.7692475682755068,0.9812510560434212,0.6388733469930998,0.8187232598902375,0.7719786925976786,0.8215080209787845,0.7516877224134131,0.603483917620456
1200,1.0,1.0,0.6398234744601733,0.7822337165243053,1.0,1.0,1.0,0.03314260341634606,0.08462644273660312,0.6470891651216228,0.8903654066019504,0.7416541945842714,1.0,0.7162302440749274,0.7655006776044752,0.6742955856342954,0.6002795340253488
1201,1.0,1.0,0.6208324195669,0.9421779313202806,1.0,1.0,1.0,0.02235931191478878,0.20083191584024357,0.4811834941293959,0.6058357399447145,0.7509583663505949,1.0,0.5588303168015344,0.9285066862430408,0.733043676688943,0.6290024453653169
1202,1.0,1.0,0.8405999520917348,1.0,1.0,1.0,1.0,0.01644297060294842,0.4583735307614663,0.3375868110873138,0.5151253280246919,1.0,1.0,0.5183561951700747,0.9571593759885677,0.8044164572525253,0.7281635122041101
1203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008081848218370331,0.7841141730688966,0.29383588289795826,0.5990123298308868,1.0,1.0,0.6462381212169913,0.7255746685224925,0.6294696858862713,0.5483037914092553
1204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0027033024874405223,0.8840148623035183,0.20955287516751028,0.6611493934534364,1.0,1.0,0.6086323528336797,1.0,1.0,0.9773529158400038
1205,1.0,1.0,1.0,1.0,1.0,1.0,0.9891975018532894,0.0,0.9444732996103106,0.10774440558367412,0.7261631770463893,1.0,1.0,0.4914679223250684,1.0,1.0,1.0
1206,1.0,1.0,1.0,1.0,1.0,1.0,0.8976402850214861,0.0,0.9738026671634348,0.2065226355233377,0.7771633716635559,1.0,1.0,0.42973239976898137,1.0,1.0,1.0
1207,1.0,1.0,1.0,1.0,1.0,0.9911658783558374,0.7034009347582878,0.0,0.9760137405236494,0.2795449116578813,0.7108926302040961,1.0,1.0,0.5873325108898666,1.0,1.0,1.0
1208,1.0,1.0,1.0,1.0,1.0,0.9747695612915042,0.6325491926959911,0.0,0.97383828308341,0.29328607370767157,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1209,1.0,1.0,1.0,1.0,0.9948571795434061,0.9474144011103425,0.6396676521955005,0.0,0.9742675861344365,0.4068722810092195,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1210,1.0,1.0,1.0,1.0,1.0,0.9097674678609514,0.5360204949925804,0.0,0.9623955668527656,0.5808610002619609,1.0,1.0,0.9639177043507187,1.0,1.0,1.0,1.0
1211,1.0,1.0,1.0,1.0,0.9767271882982798,0.866795107923596,0.512258271058553,0.0,0.964821336583219,0.8869314774277827,1.0,1.0,0.7234701429725575,1.0,1.0,1.0,1.0
1212,1.0,1.0,0.9433340918828642,1.0,0.9148904906959607,0.8771644474915541,0.4533144363822746,0.0,0.9473342667410581,0.8884860690925067,1.0,0.9967663506050218,0.7510293171636133,1.0,1.0,1.0,1.0
1213,1.0,1.0,0.9800868471159083,1.0,0.9805299123883519,0.8652163090482098,0.4292790470668714,0.0,0.954390119771034,0.9297980361633871,1.0,0.9548559900944257,0.8055447426355885,1.0,1.0,1.0,1.0
1214,1.0,1.0,0.9993740210750253,1.0,1.0,0.8978495265303651,0.5562664882573447,0.0,0.9744378703929628,0.9479490089401544,1.0,0.9125564038027917,0.8161619148172862,1.0,0.9724848732130141,0.9738196127066445,0.9914704273136878
1215,1.0,1.0,0.9961029832769824,1.0,1.0,0.9659048426642519,0.6462435779188125,0.011999726985235238,0.9779606728102406,0.842913072583168,0.9917479155975895,0.9665376640011609,0.8285378629443085,1.0,0.9816085838410219,0.9727163952118733,0.9561427149504849
1216,1.0,1.0,0.9959255856860457,1.0,1.0,0.9842358741827375,0.5521736371650883,0.023917793225779197,0.9922124013293029,0.7063287342205793,0.9392179057621058,0.9717441801618099,0.8902816992557784,0.9798519077895477,1.0,1.0,0.9861568840956135
1217,1.0,1.0,0.972568600807351,1.0,1.0,0.9917763009418112,0.3183218377563312,0.03121839346457539,1.0,0.687051311326804,1.0,0.9765387160704825,0.9928501221122152,0.9633550076636864,1.0,1.0,1.0
1218,0.9957514880171666,0.9847682343777574,0.9422330915615852,1.0,1.0,0.9880124744770105,0.22483015747894378,0.045303689990943107,1.0,0.6977759393859218,1.0,0.9904337985797691,0.9961018527956996,1.0,1.0,1.0,1.0
1219,0.9909094457811441,0.9663513876207847,0.8381332605528583,0.9843370342447629,1.0,0.9675196024403163,0.3240588182395333,0.05490321209996018,1.0,0.900365727752768,1.0,0.9998896053952266,0.9663328383491625,1.0,1.0,1.0,1.0
1220,0.98611368457345,0.9563857072065913,0.7176629008452062,0.9541435728117555,0.9959842866754717,0.8822213749267698,0.7266457718954834,0.06374244861398981,1.0,0.9056507886926646,1.0,0.9984221172088916,0.9172341402434253,1.0,1.0,1.0,1.0
1221,0.9913159739505208,0.9611834401658874,0.633322530161189,0.7604655771983297,0.9643401454807493,0.7497119508286743,1.0,0.06395419465686113,1.0,0.8701671064480752,1.0,0.9801322882047393,0.8837979300265482,1.0,1.0,1.0,1.0
1222,1.0,0.9012548259462494,0.5266601548438127,0.28697480743160075,0.7895437141869166,0.4140770919750109,1.0,0.0657694971364414,0.9988900241234057,0.9654632987829368,0.9896709172675393,0.8623962366158431,0.770569802929352,1.0,0.9954573882665383,1.0,0.9923834586951777
1223,0.9891174964336577,0.8742949645388073,0.3588650093785672,0.20426760251692652,0.6404498020075334,0.20897046818914344,1.0,0.037026131876869144,0.9975067213084757,0.9768683593238644,0.7774756648045518,0.7687033642513256,0.8782156442284651,1.0,0.9623700503134714,0.9770203826899255,0.9654132335220225
1224,0.9610421135278101,0.7945203369044277,0.3783598368399753,0.24003479279004086,0.465512583016877,0.11182698842546664,1.0,0.031798659851085924,0.9980923423949688,0.8099875874201866,0.4238788447783065,0.6490349123779334,0.7601032030068227,0.9974787764445806,0.8420744843838016,0.9290460008983483,0.9392662873267892
