,DE4,NO1,UK3,DE4,NO1,UK3
,Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy)
69,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
70,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
71,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
72,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
73,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
74,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
75,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
76,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
77,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
78,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
79,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
80,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
81,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
82,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
83,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
84,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
85,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
86,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
87,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
88,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
89,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
90,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
91,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
92,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
93,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
94,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
95,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
96,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
97,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
98,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
99,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
100,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
101,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
102,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
103,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
104,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
105,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
106,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
107,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
108,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
109,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
110,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
111,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
112,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
113,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
114,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
115,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
116,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
117,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
118,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
119,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
120,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
121,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
122,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
123,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
124,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
125,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
126,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
127,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
128,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
129,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
130,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
131,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
132,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
133,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
134,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
135,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
136,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
137,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
138,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
139,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
140,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
141,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
142,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
143,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
144,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
145,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
146,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
147,45.728122046823884,5596.416655414084,0.0,65.29316239979572,0.0,0.0
