Node,BE1,BE1,BE1,BE1,BE1,BE2,BE2,BE2,BE2,BE2,DE1,DE1,DE1,DE1,DE1,DE2,DE2,DE2,DE2,DE2,DE3,DE3,DE3,DE3,DE3,DE4,DE4,DE4,DE4,DE4,DK1,DK1,DK1,DK1,DK1,NL1,NL1,NL1,NL1,NL1,NL2,NL2,NL2,NL2,NL2,NL3,NL3,NL3,NL3,NL3,NL4,NL4,NL4,NL4,NL4,NO1,NO1,NO1,NO1,NO1,UK1,UK1,UK1,UK1,UK1,UK2,UK2,UK2,UK2,UK2,UK3,UK3,UK3,UK3,UK3,UK4,UK4,UK4,UK4,UK4,DE_A,DE_B,NL_A,NL_C,NL_D,NL_E,NL_B,DK_B,DK_A,BE_B,DE_D,DE_F,DE_E,DE_C,UK_F,UK_G,UK_D,UK_E,UK_H,UK_B,UK_C,BE_A,BE1,BE2,BE_A,BE_B,DE1,DE2,DE3,DE4,DE_A,DE_B,DE_C,DE_D,DE_E,DE_F,DK1,DK_A,DK_B,NL1,NL2,NL3,NL4,NL_A,NL_B,NL_C,NL_D,NL_E,NO1,UK1,UK2,UK3,UK4,UK_B,UK_C,UK_D,UK_E,UK_F,UK_G,UK_H
1502,0.0,694.6241203748648,0,0,40.427383461446,478.908,3836.086444120046,94.91286856922237,0,53.612638880630584,316.29997294422657,3125.3256202690727,16.49707385840707,0,361.7006906063276,364.2434072325999,1042.3228558929698,0,98.0426615729782,1166.218960095238,577.3549732766071,2452.2892008235935,0,0,7321.810159313192,2754.4136465465667,22043.551022245047,2399.805766934108,2449.983899304554,5770.099890018019,1187.45387,2245.586332698508,0,2362.9043313427333,4452.316554969406,46.11116185604677,1697.6606655522496,0,0,117.99881050260453,46.11116185604677,1722.4580337685966,0,46.26986860728928,230.46379342062042,524.1665144318598,2732.1598210936663,0,0,1064.6183687174434,46.11116185604677,5188.977619427251,0,0,143.56605974001596,0.00159,26.4,0,0,882.5119323930365,248.42140068147395,1984.8603184623194,0,121.91219832920584,255.39131051591724,2177.0169906612828,2356.3404701675436,0,3053.772702299668,1965.2937530670993,243.78296428571434,334.27559974214006,827.8227642081224,107.45133361333272,10097.355927639153,743.7401443715296,5248.988745529627,322.9593921892607,1878.4884457988778,2882.1456609578404,779.2343838423053,3145.04353495195,1146.2159405813259,170.6440311333978,936.927432467727,299.91565016830083,371.78877386547884,479.04054730248174,227.384680727526,227.4868054844688,1682.406961213259,528.5047816959595,675.8536979622266,1215.0153064969302,1190.5397257690292,700.2178706350232,1834.6289024128996,1831.0114870797186,375.3150372914917,992.3310927153227,1452.4422654532113,305.0389774320378,735.0515038363108,4463.519951569899,305.0389774320378,227.4868054844688,3819.823357678034,2670.8278847937854,10351.454333413392,35417.85422504829,779.2343838423053,3145.04353495195,1215.0153064969302,1682.406961213259,675.8536979622266,528.5047816959595,10248.261089010648,227.384680727526,479.04054730248174,1861.7706379109009,2045.302857652553,4320.944704242969,5378.654841023314,1146.2159405813259,371.78877386547884,170.6440311333978,936.927432467727,299.91565016830083,908.9135223930366,2610.5852279889164,9552.423916195594,11610.688589488464,11076.322388847135,992.3310927153227,1452.4422654532113,1834.6289024128996,1831.0114870797186,1190.5397257690292,700.2178706350232,375.3150372914917
1503,0.0,595.8401032560917,0,0,35.93545196572978,478.908,3053.460546939288,94.91286856922237,0,54.86004053807691,316.29997294422657,2365.696060917188,16.49707385840707,0,377.8209245829599,364.2434072325999,744.7067964958878,0,98.47054440159432,1300.9927867332744,577.3549732766071,1489.8934920573392,0,0,5424.226857744092,2754.4136465465667,13779.27941726963,2399.805766934108,2364.701137169479,5064.09200801986,1187.45387,1561.4200138069236,0,2197.877268115585,3382.2760009531476,46.11116185604677,1085.6046239328662,0,0,135.70522075179503,46.11116185604677,1180.3531959179477,0,39.133054277934875,202.04698690694076,524.1665144318598,1613.2625411487884,0,0,1100.1695489699189,46.11116185604677,3288.181098882749,0,0,138.05634046646958,0.00159,6.6,0,0,883.2765612217918,248.42140068147395,1558.202621458865,0,210.03979021044134,381.06593511921267,2177.0169906612828,1505.9923288169805,0,3487.056850307089,2384.1392804354764,243.78296428571434,148.69787884132236,827.8227642081224,140.67540685602228,10355.136057999935,743.7401443715296,3674.813718246075,322.9593921892607,1943.5385921250777,3740.8700844924765,768.1356815820903,2975.804016964779,1185.3293864167088,231.43854852924463,947.664349133526,255.48732375216613,391.2418573275568,402.65947051096214,224.01534620164168,305.8097402147636,1636.505620880365,415.12574837940997,621.3606419797923,972.8614914530508,1658.0827881566627,952.8022766810428,2317.085190978619,2067.8828163139983,672.8300558524388,1349.246925312077,1687.0734522791101,364.4610326096156,631.7755552218214,3682.1414560465873,364.4610326096156,305.8097402147636,3076.3140323027815,2508.4135348633563,7491.475323078038,26362.291975939643,768.1356815820903,2975.804016964779,972.8614914530508,1636.505620880365,621.3606419797923,415.12574837940997,8329.027152875657,224.01534620164168,402.65947051096214,1267.4210065407078,1467.64439895887,3237.598604550567,3472.3486012052654,1185.3293864167088,391.2418573275568,231.43854852924463,947.664349133526,255.48732375216613,889.8781512217918,2397.729747469993,9554.205450220828,11716.115072191116,10425.92193142442,1349.246925312077,1687.0734522791101,2317.085190978619,2067.8828163139983,1658.0827881566627,952.8022766810428,672.8300558524388
1504,0.0,384.1600665730065,0,0,32.3419067691568,478.908,1619.2260629112757,94.91286856922237,0,67.14802061272914,316.29997294422657,977.5787621030167,16.49707385840707,0,339.7703996111137,364.2434072325999,221.74293786670577,0,86.20070840566557,1353.1889463441423,577.3549732766071,437.11985459379304,0,0,3738.327675529724,2754.4136465465667,4992.091448301169,2399.805766934108,2301.4753804581687,3561.6989124207175,1187.45387,671.6239451999211,0,2079.808744662978,2428.9219043029666,46.11116185604677,645.9475494299936,0,0,175.45903209911307,46.11116185604677,520.6352788052764,0,43.519598703187924,179.72904275188887,524.1665144318598,759.1656948634973,0,0,1158.2569044065888,46.11116185604677,1497.1326913040082,0,0,152.77399999999997,0.00159,0.0,0,0,908.0413924485027,248.42140068147395,933.33109801297,0,357.14963511393586,536.6302681327675,2177.0169906612828,493.1635581052205,0,3987.953825662399,2927.5527474179407,243.78296428571434,13.804415800627758,827.8227642081224,174.75748202325303,10995.802851703218,743.7401443715296,1918.3106474501228,322.9593921892607,2207.1647040904613,4210.672283391999,737.0265919832794,2917.7460637597273,1246.7954835372084,299.52245086271796,1146.8892453569758,217.38984661720497,411.7794540008416,309.92337063521666,219.74177509886135,380.5222951319664,1311.8047872228412,278.89637669218195,486.05898151173153,842.6660998950332,2300.806910585121,1166.0699564599927,2783.493362355776,2184.1204839929137,954.2117749142523,1837.0158481841445,1845.4380822522687,608.4091049430418,416.5019733421633,2260.1949520932267,608.4091049430418,380.5222951319664,1650.146208516764,2025.3759998491137,4752.802503400124,16009.48515466073,737.0265919832794,2917.7460637597273,842.6660998950332,1311.8047872228412,486.05898151173153,278.89637669218195,6367.808464165866,219.74177509886135,309.92337063521666,867.5177433851535,789.9950821164,2441.589113701946,1696.0178531600548,1246.7954835372084,411.7794540008416,299.52245086271796,1146.8892453569758,217.38984661720497,908.0429824485027,2075.5324019411473,9585.687121846844,12255.970478020936,9402.847171493373,1837.0158481841445,1845.4380822522687,2783.493362355776,2184.1204839929137,2300.806910585121,1166.0699564599927,954.2117749142523
1505,0.0,97.21601684704653,0,0,38.63061086315951,478.908,305.7671537550433,94.91286856922237,0,34.56678810036366,316.29997294422657,0.0,16.49707385840707,0,335.6976226441319,364.2434072325999,0.0,0,74.14890773924017,1253.8108659187844,577.3549732766071,0.0,0,0,3023.4813056989483,2754.4136465465667,20.713875269147827,2399.805766934108,2210.861993829757,3215.791161719586,1187.45387,0.0,0,1916.1104577157744,2060.3051383758543,46.11116185604677,87.47263971945316,0,0,193.64085578863393,46.11116185604677,102.29118141754307,0,55.816823898762976,203.46492069078795,524.1665144318598,43.39726992088195,0,0,1010.5830288610447,46.11116185604677,137.37621534986084,0,0,147.18192636913977,0.00159,0.0,0,0,898.6873181001398,248.42140068147395,277.7357213784144,0,634.1514030880071,615.7168714724053,2177.0169906612828,28.751000564323725,0,4271.178583856995,3396.626108186428,243.78296428571434,0.9278205052698734,827.8227642081224,187.99557859661087,10733.710899885327,743.7401443715296,383.4473216584025,322.9593921892607,3105.6231722029374,4762.002972498571,711.6562798916232,2816.30595562848,1337.9636893225847,465.17953781698134,1403.6352993121825,197.5824076410128,450.4469230781552,246.96097756525012,209.14937653246548,542.2747550780789,1121.0547492889405,219.8319517281762,351.03975671701966,778.0023225332058,2863.6133442936534,1302.447258469546,2969.9181247827996,2224.8203768040753,1266.4040984526098,2176.1501795883905,2063.588776914464,763.1548851834846,135.84662771020604,914.1548104246293,763.1548851834846,542.2747550780789,668.4946694467656,1692.2031808906245,3600.8362789755556,10601.586444299166,711.6562798916232,2816.30595562848,778.0023225332058,1121.0547492889405,351.03975671701966,219.8319517281762,5163.869466091628,209.14937653246548,246.96097756525012,327.22465736413386,407.6840878631408,1578.1468132137866,330.66930357504737,1337.9636893225847,450.4469230781552,465.17953781698134,1403.6352993121825,197.5824076410128,898.6889081001398,1776.0253966203009,9873.57268326903,11994.240027481044,9317.773002920701,2176.1501795883905,2063.588776914464,2969.9181247827996,2224.8203768040753,2863.6133442936534,1302.447258469546,1266.4040984526098
1506,0.0,0.0,0,0,105.11119699975961,478.908,0.0,94.91286856922237,0,21.333753067919883,316.29997294422657,0.0,16.49707385840707,0,167.59255618608017,364.2434072325999,0.0,0,62.9219169360271,1135.1793816879929,577.3549732766071,0.0,0,0,2912.0732222151687,2754.4136465465667,0.0,2399.805766934108,2087.940709452745,4085.1192649530904,1187.45387,0.0,0,1764.223798230197,1935.965898084844,46.11116185604677,0.0,0,0,222.74055859026703,46.11116185604677,0.0,0,70.97301486868452,206.72791548172137,524.1665144318598,0.0,0,0,816.6260847529213,46.11116185604677,0.0,0,0,96.76918227040218,0.00159,0.0,0,0,880.4162744625606,248.42140068147395,0.0,0,959.476295876613,861.9682404176233,2177.0169906612828,0.0,0,3993.778637014674,3763.7839882631456,243.78296428571434,0.0,827.8227642081224,193.3343396354625,9597.334272232696,743.7401443715296,0.0,322.9593921892607,3008.433221288649,5021.4288834042845,692.9329337178976,2832.492187451087,1425.7147957505476,672.9797195659852,1778.2720732663693,188.5690280579024,488.1364060704276,249.74537470699087,209.2248905555383,779.0978938678674,1017.843422330355,222.23915191485509,296.03590473059586,759.0998927207769,3335.4161132271756,1415.2871369489264,3005.6158606923586,2238.2933795911895,1537.9857380230237,2364.0127372976885,2127.653918672464,830.3025305846273,105.11119699975961,595.1546216371423,830.3025305846273,779.0978938678674,500.3896029887138,1562.3447058566198,3489.428195491776,11327.279387886509,692.9329337178976,2832.492187451087,759.0998927207769,1017.843422330355,296.03590473059586,222.23915191485509,4887.6435663150405,209.2248905555383,249.74537470699087,268.8517204463138,323.8120922064527,1340.792599184781,142.88034412644896,1425.7147957505476,488.1364060704276,672.9797195659852,1778.2720732663693,188.5690280579024,880.4178644625606,2069.86593697571,9934.579615939103,10862.274340361995,9096.561641253724,2364.0127372976885,2127.653918672464,3005.6158606923586,2238.2933795911895,3335.4161132271756,1415.2871369489264,1537.9857380230237
1507,0.0,0.0,0,0,167.09985164064346,478.908,0.0,94.91286856922237,0,102.42221621123576,316.29997294422657,0.0,16.49707385840707,0,168.6471237042223,364.2434072325999,0.0,0,70.70365301219955,1452.859692167689,577.3549732766071,0.0,0,0,3394.1618166461467,2754.4136465465667,0.0,2399.805766934108,1915.3151281061914,5252.931367615413,1187.45387,0.0,0,1676.1921560504813,2123.7506229883193,46.11116185604677,0.0,0,0,266.7188006006852,46.11116185604677,0.0,0,81.5494753008876,254.03115519264162,524.1665144318598,0.0,0,0,1001.5937820169881,46.11116185604677,0.0,0,0,124.07177450842367,0.00159,0.0,0,0,869.8388565005964,248.42140068147395,0.0,0,1087.983116010816,1233.7340941503583,2177.0169906612828,0.0,0,3286.8933333288846,3939.7756852138014,243.78296428571434,0.0,827.8227642081224,194.35999267108576,5505.614859718955,743.7401443715296,0.0,322.9593921892607,2305.5303648866256,5128.359327459411,740.8614100924406,3081.2830026174306,1525.4401828310683,884.6880507022211,2021.3971257793173,230.8365538181086,527.0126246181836,302.82952030317915,217.67773230925198,1040.4966015984585,1224.427276352703,274.1236779499204,318.65472578588435,954.7020807783823,3430.4900357493234,1483.7513979877622,3887.538213639823,2244.1181438150847,1839.4620958786738,2401.0356611519765,2164.121603426476,908.6967350103216,167.09985164064346,676.2430847804582,908.6967350103216,1040.4966015984585,501.4441705068559,1887.8067524124885,3971.5167899227536,12322.465909202278,740.8614100924406,3081.2830026174306,954.7020807783823,1224.427276352703,318.65472578588435,274.1236779499204,4987.396649038801,217.67773230925198,302.82952030317915,312.82996245673195,381.69179234957596,1525.7602964488478,170.18293636447044,1525.4401828310683,527.0126246181836,884.6880507022211,2021.3971257793173,230.8365538181086,869.8404465005964,2570.138610842648,9403.686009203968,6771.580580883878,8500.589228906827,2401.0356611519765,2164.121603426476,3887.538213639823,2244.1181438150847,3430.4900357493234,1483.7513979877622,1839.4620958786738
1508,0.0,-0.0,0,0,209.32400770037597,478.908,0.0,94.91286856922237,0,439.2960173229476,316.29997294422657,0.0,16.49707385840707,0,217.34514340707474,364.2434072325999,-0.0,0,80.92401815427215,1719.039136434706,577.3549732766071,0.0,0,0,3797.087635815361,2754.4136465465667,0.0,2399.805766934108,1725.3906091629822,5407.559391161388,1187.45387,0.0,0,1620.2567749394316,2194.156865678002,46.11116185604677,0.0,0,0,357.74544873058335,46.11116185604677,0.0,0,89.12516439231374,328.6645026983904,524.1665144318598,0.0,0,0,1250.1971665493452,46.11116185604677,0.0,0,0,176.10442920831574,0.00159,0.0,0,0,887.8917705712663,248.42140068147395,0.0,0,1112.9944354031918,1421.3118629901917,2177.0169906612828,0.0,0,3127.584755038636,3806.156604370809,243.78296428571434,0.0,827.8227642081224,195.36523997025887,4074.324636022545,743.7401443715296,0.0,322.9593921892607,1985.055983220082,5170.958495201642,760.8481379532359,3159.3902745689547,1591.3478889730563,1109.8082104325306,2183.854815822173,266.13263244027695,532.9073228122744,382.5168865343471,222.73518326285196,1275.7535891253906,1409.4059102571741,352.6525547165644,394.51153488765783,1105.4624241979964,3436.608622719567,1497.6015301461666,5500.5625504249765,2333.3465687490198,1969.3852241698987,2440.965623905167,2263.874816737049,927.5623711690806,209.32400770037597,1013.11688589217,927.5623711690806,1275.7535891253906,550.1421902097084,2164.2065618215784,4374.442609091968,12287.169413805044,760.8481379532359,3159.3902745689547,1105.4624241979964,1409.4059102571741,394.51153488765783,352.6525547165644,5001.867510617433,222.73518326285196,382.5168865343471,403.8566105866301,463.9008289467509,1774.363680981205,222.2155910643625,1591.3478889730563,532.9073228122744,1109.8082104325306,2183.854815822173,266.13263244027695,887.8933605712663,2782.7276990748574,9110.758350070728,5341.2956044866405,8222.714014982514,2440.965623905167,2263.874816737049,5500.5625504249765,2333.3465687490198,3436.608622719567,1497.6015301461666,1969.3852241698987
1509,0.0,0.0,0,0,304.5529554095599,478.908,0.0,94.91286856922237,0,998.2879063566562,316.29997294422657,0.0,16.49707385840707,0,323.804407357423,364.2434072325999,0.0,0,92.47195992493982,1802.4947996564415,577.3549732766071,0.0,0,0,4200.487571192343,2754.4136465465667,0.0,2399.805766934108,1630.0406292712792,4646.718544840009,1187.45387,0.0,0,1580.298775518888,2169.6050721337847,46.11116185604677,0.0,0,0,593.2461787976912,46.11116185604677,0.0,0,102.58866573966836,403.42570641512975,524.1665144318598,0.0,0,0,1617.180155145713,46.11116185604677,0.0,0,0,291.18105467173496,0.00159,0.0,0,0,927.1272816209528,248.42140068147395,0.0,0,1145.2766326935205,1518.4511941304195,2177.0169906612828,0.0,0,3137.391351242486,3459.8566614179476,243.78296428571434,0.0,827.8227642081224,195.6122198184304,3819.6876059383085,743.7401443715296,0.0,322.9593921892607,1970.438255710878,4892.918268322854,775.877791822354,3171.757250719929,1606.413909252352,1247.5912450876187,2480.1160166109494,314.0849076929321,538.1941543633309,469.54131947143435,230.63603058149758,1421.6948678957435,1662.4728938642443,458.0707810843468,522.6956845187133,1198.8158011615367,3440.791716217019,1519.3010611326108,3874.7103095490043,2445.061069201665,1999.1438322458553,2621.9537237694904,2968.2199105861105,930.7735721994064,304.5529554095599,1572.1087749258786,930.7735721994064,1421.6948678957435,656.6014541600566,2259.2101668139812,4777.84254446895,11430.978587591962,775.877791822354,3171.757250719929,1198.8158011615367,1662.4728938642443,522.6956845187133,458.0707810843468,4937.357717652672,230.63603058149758,469.54131947143435,639.357340653738,552.1255340108448,2141.346669577573,337.2922165277817,1606.413909252352,538.1941543633309,1247.5912450876187,2480.1160166109494,314.0849076929321,927.1288716209527,2912.149227505414,8774.265003321716,5086.905554250576,7930.056060594522,2621.9537237694904,2968.2199105861105,3874.7103095490043,2445.061069201665,3440.791716217019,1519.3010611326108,1999.1438322458553
1510,0.0,-0.0,0,0,508.4866453150764,478.908,0.0,94.91286856922237,0,1746.1304686307894,316.29997294422657,0.0,16.49707385840707,0,944.4864138233895,364.2434072325999,0.0,0,118.9185561773725,2406.8344534122116,577.3549732766071,0.0,0,0,4906.251642657668,2754.4136465465667,0.0,2399.805766934108,1686.5983031660346,5326.0956503555835,1187.45387,0.0,0,1539.3040364913477,1965.8250079240665,46.11116185604677,0.0,0,0,871.0515463888498,46.11116185604677,0.0,0,137.9269366313217,541.0467615092215,524.1665144318598,0.0,0,0,2155.070783330987,46.11116185604677,0.0,0,0,540.9212717631048,0.00159,0.0,0,0,931.5164289518293,248.42140068147395,0.0,0,1190.1743302070347,1585.385447808583,2177.0169906612828,0.0,0,3518.663111363011,3274.8975598080706,243.78296428571434,0.0,827.8227642081224,195.52777228899507,4424.5244962218085,743.7401443715296,0.0,322.9593921892607,2326.475333603809,4845.947211247999,854.9940647134986,3414.068956550176,1628.0365957213564,1344.4230710541794,3144.838307494824,461.0031718881115,546.3021837582704,449.059799055006,225.60773599047994,1618.5282472074366,2354.4080223793717,448.5934453165106,701.915399753967,1590.465215874041,3865.9275860181624,1670.1727740372357,2903.9081638997354,2261.4640757356196,2008.8297419556652,2821.188552911155,4891.025733782765,935.162839856899,508.4866453150764,2319.951337200012,935.162839856899,1618.5282472074366,1277.283460626023,2889.996416822184,5483.6066159342745,12166.913367002293,854.9940647134986,3414.068956550176,1590.465215874041,2354.4080223793717,701.915399753967,448.5934453165106,4692.582914415414,225.60773599047994,449.059799055006,917.1627082448966,725.08485999659,2679.237297762847,587.0324336191516,1628.0365957213564,546.3021837582704,1344.4230710541794,3144.838307494824,461.0031718881115,931.5180189518293,3023.9811786970913,8970.577661832365,5691.6579970046405,8239.122081412599,2821.188552911155,4891.025733782765,2903.9081638997354,2261.4640757356196,3865.9275860181624,1670.1727740372357,2008.8297419556652
1511,0.0,0.0,0,0,722.3025845111687,478.908,0.0,94.91286856922237,0,2105.6544936376063,316.29997294422657,0.0,16.49707385840707,0,1251.3520990728757,364.2434072325999,0.0,0,132.6196101135642,2411.1720100140224,577.3549732766071,0.0,0,0,4236.6844069038,2754.4136465465667,0.0,2399.805766934108,1619.7556263921474,5018.395042107339,1187.45387,0.0,0,1450.3580909446723,1972.2855568369505,46.11116185604677,0.0,0,0,1080.9848769064715,46.11116185604677,0.0,0,170.83336601471,701.0845515509878,524.1665144318598,0.0,0,0,2559.62029996715,46.11116185604677,0.0,0,0,727.4102987470083,0.00159,0.0,0,0,916.0992418890103,248.42140068147395,0.0,0,1238.55500323418,1623.4906756305884,2177.0169906612828,0.0,0,3518.1067018291533,3069.1596566444755,243.78296428571434,0.0,827.8227642081224,188.66196998498765,4126.957941891453,743.7401443715296,0.0,322.9593921892607,2784.1870229130154,4473.4034457255875,910.9089145969456,3702.383501676812,1842.0061343256557,1406.227905951043,3566.0729543839752,550.7743946931898,695.6655752077064,395.3774164034426,218.13700752693185,1847.4797069482754,2916.6473673180667,438.4339478500565,767.6739096429975,2022.161020419667,4291.263505161576,1669.5764984589975,2239.357413387619,2254.5105737313825,2179.428130923967,3070.4381578393527,6125.866026957616,946.7684134874233,722.3025845111687,2679.475362206829,946.7684134874233,1847.4797069482754,1584.1491458755095,2908.0350273601866,4814.039380180407,11792.37008198016,910.9089145969456,3702.383501676812,2022.161020419667,2916.6473673180667,767.6739096429975,438.4339478500565,4610.097517781623,218.13700752693185,395.3774164034426,1127.0960387625182,918.0290794217447,3083.78681439901,773.5214606030551,1842.0061343256557,695.6655752077064,1406.227905951043,3566.0729543839752,550.7743946931898,916.1008318890102,3110.4670795462425,8764.283349134912,5387.225640370278,8324.290005199393,3070.4381578393527,6125.866026957616,2239.357413387619,2254.5105737313825,4291.263505161576,1669.5764984589975,2179.428130923967
1512,0.0,0.0,0,0,853.4669841860823,478.908,0.0,93.6721774768143,0,2558.7667799847804,316.29997294422657,0.0,16.355950381629857,0,1654.9326897619148,364.2434072325999,0.0,0,142.40328432031015,3485.2060646929585,577.3549732766071,0.0,0,0,3705.601472766866,2754.4136465465667,0.0,2379.2767363722933,1425.5627941237838,5151.7771299905835,1187.45387,0.0,0,1383.2908460840724,2051.5915194903414,46.11116185604677,0.0,0,0,1352.2746566239616,46.11116185604677,-0.0,0,191.1092332154164,850.7086484114694,524.1665144318598,0.0,0,0,3211.14374658595,46.11116185604677,0.0,0,0,868.8357059458443,0.00159,0.0,0,0,879.81564707504,248.42140068147395,0.0,0,1245.856754672019,1625.6374133250918,2177.0169906612828,0.0,0,3376.4173425046706,2896.8301285086636,243.78296428571434,0.0,739.848387085687,115.46972458957615,4255.0956899121875,743.7401443715296,0.0,288.6378530964466,2882.816117569282,4129.975988306814,922.5381278751913,3761.104590232649,2685.87141857785,1427.375,3907.043286915403,568.6500200460089,1055.7962475278282,411.1355170282664,221.33383319022474,1994.6386687288461,3322.9797945057053,544.4714050400662,881.3218550023684,2198.876793632412,4989.708584161845,3089.318485803036,1775.6012030888646,2230.5719240024036,2748.1286922873437,3383.3407750477804,6660.616047043338,956.6768419544208,853.4669841860823,3131.3469574615947,956.6768419544208,1994.6386687288461,1987.5886130877711,3991.8527562458685,4282.956446043473,11711.030307033227,922.5381278751913,3761.104590232649,2198.876793632412,3322.9797945057053,881.3218550023684,544.4714050400662,4622.336235574414,221.33383319022474,411.1355170282664,1398.3858184800083,1087.9290434829327,3735.31026101781,914.9468678018911,2685.87141857785,1055.7962475278282,1427.375,3907.043286915403,568.6500200460089,879.81723707504,3119.9155686785843,8450.264461674617,5354.196765873165,8045.170103344072,3383.3407750477804,6660.616047043338,1775.6012030888646,2230.5719240024036,4989.708584161845,3089.318485803036,2748.1286922873437
1513,0.0,0.0,0,0,873.2314827672336,478.908,0.0,93.6721774768143,0,3064.6174981468243,316.29997294422657,0.0,16.355950381629857,0,2476.851441025695,364.2434072325999,0.0,0,154.18937555005917,3964.5449264125036,577.3549732766071,0.0,0,0,4013.6183538447985,2754.4136465465667,0.0,2379.2767363722933,1242.2509792691067,5975.383445360459,1187.45387,0.0,0,1387.4434281278527,2144.2458571848347,46.11116185604677,0.0,0,0,1522.1168000375428,46.11116185604677,-0.0,0,203.82360353653007,919.824283776808,524.1665144318598,0.0,0,0,3628.248785020414,46.11116185604677,0.0,0,0,1092.621043831245,0.00159,0.0,0,0,906.9970762980839,248.42140068147395,0.0,0,1248.5109244777025,1619.5533495301304,2177.0169906612828,0.0,0,3447.5993008383257,2804.203402933277,243.78296428571434,0.0,739.848387085687,83.08815264523224,4737.731718641345,743.7401443715296,0.0,288.6378530964466,2977.601952904374,3608.7609959816814,933.4096389532042,3802.1493881310507,4711.544449296808,1427.375,4403.783066555254,570.0,1749.057105737937,482.20184701322916,226.59797158332387,2099.0246976228254,3489.023269369419,734.8658124674457,1056.799705345049,2221.0604417979353,5373.187792465549,5263.654824903068,1670.8447283186297,1787.605840927709,3218.026939398424,3251.6010100598623,7340.832799535071,1117.9317666104319,873.2314827672336,3637.1976756236386,1117.9317666104319,2099.0246976228254,2809.507364351551,4482.977709195163,4590.973327121405,12351.324807548426,933.4096389532042,3802.1493881310507,2221.0604417979353,3489.023269369419,1056.799705345049,734.8658124674457,4719.143155312688,226.59797158332387,482.20184701322916,1568.2279618935895,1169.7590491693848,4152.415299452274,1138.7322056872918,4711.544449296808,1749.057105737937,1427.375,4403.783066555254,570.0,906.9986662980839,3116.4856746893065,8428.819694432885,5804.451222657978,7618.740946354032,3251.6010100598623,7340.832799535071,1670.8447283186297,1787.605840927709,5373.187792465549,5263.654824903068,3218.026939398424
1514,0.0,-0.0,0,0,893.8943676475283,478.908,0.0,93.6721774768143,0,3358.0103059176286,316.29997294422657,0.0,16.355950381629857,0,3414.431411648671,364.2434072325999,0.0,0,163.93022602071738,4435.831228132047,577.3549732766071,0.0,0,0,4455.040646585921,2754.4136465465667,0.0,2379.2767363722933,1174.2922260517091,6475.610378956381,1187.45387,0.0,0,1400.3802294037143,2359.700700237851,46.11116185604677,0.0,0,0,1559.9291347318035,46.11116185604677,0.0,0,215.36461392576885,942.0434371392371,524.1665144318598,0.0,0,0,3774.563122671171,46.11116185604677,0.0,0,0,1187.741172227697,0.00159,0.0,0,0,945.5511668863751,248.42140068147395,0.0,0,1248.585,1588.3342280676345,2177.0169906612828,0.0,0,3729.79032173372,2640.1073697383,243.78296428571434,0.0,739.848387085687,67.31563550982588,5331.075879044273,743.7401443715296,0.0,288.6378530964466,3191.4274579720295,3476.119883392311,1074.6619827330067,4594.296261856278,5697.965440959617,1427.375,4866.769979755385,570.0,1899.3106178121197,678.5415419786909,236.77708673580102,2272.9884745852396,3524.2472983915955,803.8073731331501,1127.1206027884914,2266.2560360132557,5373.174845926462,5318.092047733149,1906.2227515112713,1244.5261878028775,3289.6468042648144,3064.1823551232656,7003.019612550935,2704.181755269132,893.8943676475283,3930.590483394443,2704.181755269132,2272.9884745852396,3747.0873349745275,4964.004861385364,5032.395619862528,12783.59298792695,1074.6619827330067,4594.296261856278,2266.2560360132557,3524.2472983915955,1127.1206027884914,803.8073731331501,4947.534799641566,236.77708673580102,678.5415419786909,1606.0402965878502,1203.5192129210527,4298.729637103031,1233.8523340837437,5697.965440959617,1899.3106178121197,1427.375,4866.769979755385,570.0,945.552756886375,3085.3406287491084,8546.914682133302,6382.022865925501,7699.925338832317,3064.1823551232656,7003.019612550935,1906.2227515112713,1244.5261878028775,5373.174845926462,5318.092047733149,3289.6468042648144
