Node,BE1,BE1,BE1,BE1,BE1,BE2,BE2,BE2,BE2,BE2,DE1,DE1,DE1,DE1,DE1,DE2,DE2,DE2,DE2,DE2,DE3,DE3,DE3,DE3,DE3,DE4,DE4,DE4,DE4,DE4,DK1,DK1,DK1,DK1,DK1,NL1,NL1,NL1,NL1,NL1,NL2,NL2,NL2,NL2,NL2,NL3,NL3,NL3,NL3,NL3,NL4,NL4,NL4,NL4,NL4,NO1,NO1,NO1,NO1,NO1,UK1,UK1,UK1,UK1,UK1,UK2,UK2,UK2,UK2,UK2,UK3,UK3,UK3,UK3,UK3,UK4,UK4,UK4,UK4,UK4,DE_A,DE_B,NL_A,NL_C,NL_D,NL_E,NL_B,DK_B,DK_A,BE_B,DE_D,DE_F,DE_E,DE_C,UK_F,UK_G,UK_D,UK_E,UK_H,UK_B,UK_C,BE_A,BE1,BE2,BE_A,BE_B,DE1,DE2,DE3,DE4,DE_A,DE_B,DE_C,DE_D,DE_E,DE_F,DK1,DK_A,DK_B,NL1,NL2,NL3,NL4,NL_A,NL_B,NL_C,NL_D,NL_E,NO1,UK1,UK2,UK3,UK4,UK_B,UK_C,UK_D,UK_E,UK_F,UK_G,UK_H
,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Biomass,PV,Run of River,Wind offshore,Wind onshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,Wind offshore,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total
1513,0.0,0.0,0,0,0.0,478.908,0.0,84.36699428375326,0,78.20725530028754,316.29997294422657,0.0,17.367642334389057,0,600.04270823151,364.2434072325999,0.0,0,205.79117091836926,3269.0979728150737,577.3549732766071,0.0,0,0,7386.555992911092,2754.4136465465667,0.0,2526.446119465956,3302.045485547074,29187.4583154873,1187.45387,0.0,0,1814.8629724849325,852.7254406124758,46.11116185604677,0.0,0,0,12.409521422872965,46.11116185604677,0.0,0,0.0,18.622024872119766,524.1665144318598,0.0,0,0,915.7605799427472,46.11116185604677,0.0,0,0,94.30906114787177,0.00159,-0.0,0,0,2604.5554664160672,248.42140068147395,0.0,0,393.83617997215583,222.22059812970525,2177.0169906612828,0.0,0,2118.0329454785533,1578.4102118491512,243.78296428571434,0.0,734.9080043056169,240.97468080520628,5764.989366248421,743.7401443715296,0.0,286.71045620810423,2025.395005072271,2399.0761489654974,3266.1,13300.0,1232.790978861929,0.0,307.00821520626215,565.6611947059632,403.2515935445259,306.2111888489326,16.144429258999043,0.0,3462.0202373996412,819.5501276931761,1166.2199999999998,2868.9747788303157,2888.1879493685237,749.3955333587484,6752.086799232483,3842.8359987706485,393.56513161752326,1586.378196718947,7279.8453048674655,235.46296992291786,0.0,641.4822495840408,235.46296992291786,0.0,933.7103235101256,3839.132550966043,7963.910966187699,37770.363567046894,3266.1,13300.0,2868.9747788303157,3462.0202373996412,1166.2199999999998,819.5501276931761,3855.0422830974085,16.144429258999043,306.2111888489326,58.52068327891973,64.73318672816654,1439.927094374607,140.42022300391855,1232.790978861929,403.2515935445259,0.0,307.00821520626215,565.6611947059632,2604.557056416067,864.4781787833351,5873.460147988987,6984.655015644958,5454.921754617402,1586.378196718947,7279.8453048674655,6752.086799232483,3842.8359987706485,2888.1879493685237,749.3955333587484,393.56513161752326
1514,0.0,0.0,0,0,29.64674787172707,478.908,0.0,84.36699428375326,0,46.940117821044836,316.29997294422657,0.0,17.367642334389057,0,382.97656324900754,364.2434072325999,0.0,0,193.21264731016157,2780.3887044937183,577.3549732766071,0.0,0,0,7137.97412838317,2754.4136465465667,0.0,2526.446119465956,2735.2973247457394,27697.363247078916,1187.45387,0.0,0,1359.8170104202393,766.2041991018913,46.11116185604677,0.0,0,0,2.6591831620442066,46.11116185604677,0.0,0,6.04009838733673,31.77859209723591,524.1665144318598,0.0,0,0,841.3191357173026,46.11116185604677,0.0,0,0,72.1059597353231,0.00159,0.0,0,0,2647.9640686491093,248.42140068147395,0.0,0,412.0748945119222,571.4787839883816,2177.0169906612828,0.0,0,1981.396641589828,1844.4987964643349,243.78296428571434,0.0,734.9080043056169,230.8287576472759,6231.278083293117,743.7401443715296,0.0,286.71045620810423,2061.947058925728,2658.1867947390047,3266.1,13300.0,1253.894625424586,0.0,288.5724845769681,568.8492339928944,447.1486796162072,244.15711333801346,83.39414706465186,52.23907742935918,3481.2312585257146,809.7586348571776,1157.8672502731324,2871.6024797540244,3823.519434199985,1004.8586210062226,6751.8819546127315,4118.877433808899,595.8057550127635,1554.5235210124624,7600.0,341.10143958794526,29.64674787172707,610.2151121047981,341.10143958794526,52.23907742935918,716.6441785276231,3337.8447590364794,7715.329101659777,35713.52033783718,3266.1,13300.0,2871.6024797540244,3481.2312585257146,1157.8672502731324,809.7586348571776,3313.4750795221307,83.39414706465186,244.15711333801346,48.77034501809098,83.92985234061942,1365.4856501491624,118.21712159136987,1253.894625424586,447.1486796162072,0.0,288.5724845769681,568.8492339928944,2647.965658649109,1231.9750791817778,6002.912428715446,7440.797809531724,5750.5844542443665,1554.5235210124624,7600.0,6751.8819546127315,4118.877433808899,3823.519434199985,1004.8586210062226,595.8057550127635
1515,0.0,0.0,0,0,60.191882042597385,478.908,0.0,84.36699428375326,0,31.163438268388397,316.29997294422657,0.0,17.367642334389057,0,248.7524154837649,364.2434072325999,0.0,0,182.34994477400778,2341.6611417832305,577.3549732766071,0.0,0,0,6427.50701430914,2754.4136465465667,0.0,2526.446119465956,1933.5427806320556,25540.946137349543,1187.45387,0.0,0,1150.8262072486862,787.60273191699,46.11116185604677,0.0,0,0,50.33431470270777,46.11116185604677,0.0,0,18.097003600502013,84.12885813506031,524.1665144318598,0.0,0,0,964.7799893002956,46.11116185604677,0.0,0,0,73.52034403303767,0.00159,0.0,0,0,2707.7820492366886,248.42140068147395,0.0,0,553.0388428427061,615.1737200428568,2177.0169906612828,0.0,0,2884.2438030490584,2162.1074966279552,243.78296428571434,0.0,734.9080043056169,246.72771499435106,6606.02867615839,743.7401443715296,0.0,286.71045620810423,2718.2181269673274,2726.3538468528486,3266.1,13300.0,1954.5606433257265,168.32757896308897,655.4596535905464,569.7419007937114,732.8356790043134,317.7113305482434,201.65358334503776,278.4654819023112,3523.0753325583178,769.7131120376587,1149.3820164970398,2871.8500000000004,4817.782787836206,1811.5788579076889,6679.389389630284,4184.529297523117,1016.1059823353487,2249.009035627046,7600.0,680.0899729737324,60.191882042597385,594.4384325521416,680.0899729737324,278.4654819023112,582.4200307623805,2888.2544937898383,7004.861987585747,32755.34868399412,3266.1,13300.0,2871.8500000000004,3523.0753325583178,1149.3820164970398,769.7131120376587,3125.882809165676,201.65358334503776,317.7113305482434,96.44547655875454,148.3370235916091,1488.9465037321554,119.63150588908445,1954.5606433257265,732.8356790043134,168.32757896308897,655.4596535905464,569.7419007937114,2707.7836392366885,1416.633963567037,7223.368290338296,7831.447359744073,6475.02257439981,2249.009035627046,7600.0,6679.389389630284,4184.529297523117,4817.782787836206,1811.5788579076889,1016.1059823353487
1516,0.0,0.0,0,0,115.89183258947854,478.908,0.0,84.36699428375326,0,154.73630385332848,316.29997294422657,0.0,17.367642334389057,0,221.55304527766535,364.2434072325999,0.0,0,182.7152753030777,2276.1596469687406,577.3549732766071,0.0,0,0,5682.570127656262,2754.4136465465667,0.0,2526.446119465956,1495.3487981900867,23409.634479511762,1187.45387,0.0,0,918.6338050274416,841.6953941672276,46.11116185604677,0.0,0,0,213.49628396452204,46.11116185604677,0.0,0,44.27723507423401,190.34611478717915,524.1665144318598,0.0,0,0,1259.6804101553334,46.11116185604677,0.0,0,0,84.25412375052794,0.00159,0.0,0,0,2806.389670292408,248.42140068147395,0.0,0,750.2160434861499,611.3265513454596,2177.0169906612828,0.0,0,4146.904930505199,2495.1519983031244,243.78296428571434,0.0,734.9080043056169,259.9903763103485,5663.3989658028695,743.7401443715296,0.0,286.71045620810423,3671.4527272697155,2789.3863803693625,3266.1,13300.0,3565.4524821723717,460.7038649889946,1569.7598704679622,569.7301168759664,1248.9071795446969,488.2668726011647,504.2945681039076,708.7333026380546,3526.518813320076,769.1325808029173,1124.888300851822,2871.6084917626913,5244.049927934624,3077.7589678229324,6494.354846208156,4199.6985846137995,1608.2631625809859,2923.9873386995423,7600.0,1593.1110774897797,115.89183258947854,718.0112981370817,1593.1110774897797,708.7333026380546,555.220660556281,2823.1183295044184,6259.925100932869,30185.843043714372,3266.1,13300.0,2871.6084917626913,3526.518813320076,1124.888300851822,769.1325808029173,2947.783069194669,504.2945681039076,488.2668726011647,259.6074458205688,280.7345117174599,1783.8469245871934,130.3652856065747,3565.4524821723717,1248.9071795446969,460.7038649889946,1569.7598704679622,569.7301168759664,2806.391260292408,1609.9639955130835,8819.073919469607,6902.080310704549,7491.289708218712,2923.9873386995423,7600.0,6494.354846208156,4199.6985846137995,5244.049927934624,3077.7589678229324,1608.2631625809859
1517,0.0,0.0,0,0,250.64977746096525,478.908,0.0,84.36699428375326,0,533.1797988120103,316.29997294422657,0.0,17.367642334389057,0,280.8325511025133,364.2434072325999,0.0,0,185.35217166938781,2552.734679041191,577.3549732766071,0.0,0,0,5061.426129367488,2754.4136465465667,0.0,2526.446119465956,1050.2441090202497,20823.931089850637,1187.45387,0.0,0,784.936323473756,963.5685165459636,46.11116185604677,0.0,0,0,423.89682472194846,46.11116185604677,0.0,0,73.59091269435882,280.7016914918579,524.1665144318598,0.0,0,0,1588.0901415833684,46.11116185604677,0.0,0,0,149.75651813787601,0.00159,0.0,0,0,2956.391363646638,248.42140068147395,0.0,0,808.8419331174849,693.5547897885904,2177.0169906612828,0.0,0,4255.71392444284,2588.79627374807,243.78296428571434,0.0,734.9080043056169,259.6151476838589,5019.278264367683,743.7401443715296,0.0,286.71045620810423,3848.9671529177667,2702.9639543477806,3266.1,13300.0,4913.298646655546,766.1280559448243,2497.2762736878644,569.5292702356973,1674.781362543765,748.0366353358374,943.464002417805,1205.0318994126662,3520.2918400136678,807.8509326324463,1098.7830600574491,2870.9712451398636,5307.92877519226,4069.1233622808204,6394.008933875426,4201.849999999999,2191.2867404394756,3219.5833305901842,7600.0,2474.7137015318094,250.64977746096525,1096.4547930957635,2474.7137015318094,1205.0318994126662,614.500166381129,3102.330257943179,5638.781102644095,27155.03496488341,3266.1,13300.0,2870.9712451398636,3520.2918400136678,1098.7830600574491,807.8509326324463,2935.9587100197195,943.464002417805,748.0366353358374,470.0079865779952,400.4037660422635,2112.256656015228,195.8676799939228,4913.298646655546,1674.781362543765,766.1280559448243,2497.2762736878644,569.5292702356973,2956.392953646638,1750.8181235875493,9021.527188852193,6257.584380642873,7582.381707845181,3219.5833305901842,7600.0,6394.008933875426,4201.849999999999,5307.92877519226,4069.1233622808204,2191.2867404394756
1518,0.0,0.0,0,0,404.27383461446004,478.908,0.0,84.36699428375326,0,1181.8089696991606,316.29997294422657,0.0,17.367642334389057,0,302.40295396407373,364.2434072325999,0.0,0,187.8256590373993,3177.2429552042063,577.3549732766071,0.0,0,0,4116.5095560432055,2754.4136465465667,0.0,2526.446119465956,791.3001869197286,18096.551211031812,1187.45387,0.0,0,820.7552379570938,1026.360588534889,46.11116185604677,0.0,0,0,564.803851611995,46.11116185604677,0.0,0,98.71427237892149,351.9703547796706,524.1665144318598,0.0,0,0,1926.9948583227747,46.11116185604677,0.0,0,0,263.16687240133274,0.00159,-0.0,0,0,3211.0146569676053,248.42140068147395,0.0,0,897.1910674899736,830.9597070603872,2177.0169906612828,0.0,0,4119.726725092206,2661.5126831027587,243.78296428571434,0.0,734.9080043056169,259.11194807068506,5127.0953534683385,743.7401443715296,0.0,286.71045620810423,3831.126155333138,2574.7446374024207,3266.1,13300.0,5674.5176233999455,966.1244782447815,3255.9914859837436,569.6041098912557,1900.0,834.6787068266708,950.0,1545.7217376541628,3525.3014898151287,819.6191470718384,1125.3811224117278,2871.1831137919958,5294.220630471945,5257.671879337979,6180.786439057578,4201.849999999999,2608.566205127735,3285.0680867090223,7600.0,3244.0696104046606,404.27383461446004,1745.0839639829137,3244.0696104046606,1545.7217376541628,636.0705692426893,3729.3120214742057,4693.864529319812,24168.711163964064,3266.1,13300.0,2871.1831137919958,3525.3014898151287,1125.3811224117278,819.6191470718384,3034.5696964919825,950.0,834.6787068266708,610.9150134680418,496.79578901463884,2451.1613727546346,309.2780342573795,5674.5176233999455,1900.0,966.1244782447815,3255.9914859837436,569.6041098912557,3211.016246967605,1976.5721752318348,8958.256398856247,6364.898270130355,7436.321393315193,3285.0680867090223,7600.0,6180.786439057578,4201.849999999999,5294.220630471945,5257.671879337979,2608.566205127735
1519,0.0,0.0,0,0,483.3318289390656,478.908,0.0,84.36699428375326,0,1594.0268168187536,316.29997294422657,0.0,17.367642334389057,0,353.38780678877635,364.2434072325999,0.0,0,189.75616157197953,3689.1591671364295,577.3549732766071,0.0,0,0,3205.9507375899125,2754.4136465465667,0.0,2526.446119465956,751.6406525720017,15326.715133530897,1187.45387,0.0,0,796.510881992993,855.6331102229203,46.11116185604677,0.0,0,0,644.5190155802712,46.11116185604677,0.0,0,132.49091295890807,453.4398561171337,524.1665144318598,0.0,0,0,2312.618835280867,46.11116185604677,0.0,0,0,303.2043557651697,0.00159,0.0,0,0,3234.0956528651873,248.42140068147395,0.0,0,993.3553840596516,960.2088233274438,2177.0169906612828,0.0,0,4103.295488887696,2667.566422189205,243.78296428571434,0.0,734.9080043056169,258.5245698571205,3794.4502784619694,743.7401443715296,0.0,286.71045620810423,3701.944849894964,2690.0166573591305,3266.1,13300.0,5700.0,1148.4140750365254,3833.5511388837813,569.706597359975,1900.0,854.6757774079642,950.0,1782.1318331536195,3524.075124689903,819.7065622634886,1150.2431592582702,2871.6927258904775,5374.15,5320.0,5871.030393778408,4201.849999999999,3134.5584297364553,3340.4359589589117,7600.0,3325.0,483.3318289390656,2157.3018111025067,3325.0,1782.1318331536195,687.055422067392,4243.158735941009,3783.30571086652,21359.21555211542,3266.1,13300.0,2871.6927258904775,3524.075124689903,1150.2431592582702,819.7065622634886,2839.5978622159137,950.0,854.6757774079642,690.630177436318,632.0419309320885,2836.785349712727,349.31551762121643,5700.0,1900.0,1148.4140750365254,3833.5511388837813,569.706597359975,3234.097242865187,2201.9856080685695,8947.878901738182,5031.665816910421,7422.412107833728,3340.4359589589117,7600.0,5871.030393778408,4201.849999999999,5374.15,5320.0,3134.5584297364553
1520,0.0,58.0160100538826,0,0,495.90923712707104,478.908,80.35981937668922,84.36699428375326,0,1494.5143040869846,316.29997294422657,154.00398125639668,17.367642334389057,0,417.8453072682514,364.2434072325999,215.29442280594918,0,188.8284871427536,3657.003056127373,577.3549732766071,121.91676618877891,0,0,2676.4733101847714,2754.4136465465667,5452.139946123139,2526.446119465956,689.9181550074117,14315.180053004315,1187.45387,546.8308325045514,0,760.8128883317688,672.6718281460167,46.11116185604677,195.46002506766857,0,0,697.4348066544653,46.11116185604677,218.91183998080322,0,156.2426751033783,556.2662617673284,524.1665144318598,247.96055729805698,0,0,2575.6688398329343,46.11116185604677,435.8223115498635,0,0,288.0830728330752,0.00159,58.2,0,0,3248.886300996532,248.42140068147395,9.950917889344481,0,1044.1057043657938,1047.7384773111246,2177.0169906612828,0.0,0,3598.739109157862,2336.624770952344,243.78296428571434,0.0,734.9080043056169,260.189294318676,3574.6235021255275,743.7401443715296,26.692652994078912,286.71045620810423,3394.2456343461863,2573.947460845026,3266.1,13300.0,5700.0,1346.1432573932648,4249.88535522995,569.8744218508401,1900.0,879.1941567459107,950.0,2061.6664091019375,3526.304740621676,820.3955421676635,1148.2814900726316,2871.8500000000004,5374.15,5320.0,6009.788136025074,4201.849999999999,3213.203906008005,3449.029485692501,7600.0,3325.0,553.9252471809536,2138.149117747427,3325.0,2061.6664091019375,905.5169038032637,4425.369373308676,3375.7450496501574,25738.09792014739,3266.1,13300.0,2871.8500000000004,3526.304740621676,1148.2814900726316,820.3955421676635,3167.769418982337,950.0,879.1941567459107,939.0059935781807,977.5319387075567,3347.795911562851,770.0165462389855,5700.0,1900.0,1346.1432573932648,4249.88535522995,569.8744218508401,3307.087890996532,2350.216500247737,8112.380870771489,4813.503765035535,7025.336348764924,3449.029485692501,7600.0,6009.788136025074,4201.849999999999,5374.15,5320.0,3213.203906008005
1521,0.0,153.6640266292026,0,0,585.7478670413955,478.908,1214.890212048782,84.36699428375326,0,1313.0244914382743,316.29997294422657,1037.8208589121277,17.367642334389057,0,305.05753783500535,364.2434072325999,724.0727540665733,0,189.02291172723773,2506.687902032135,577.3549732766071,890.6458632482652,0,0,3155.6818280869884,2754.4136465465667,14372.443852273855,2526.446119465956,534.6707897313578,15914.9700086243,1187.45387,1640.9151356757302,0,868.3728454908395,689.9517877279902,46.11116185604677,955.7662276904936,0,0,1016.2607107325543,46.11116185604677,911.4710527875056,0,172.8445656097412,744.2152307475715,524.1665144318598,1163.9055354169122,0,0,3036.565877047257,46.11116185604677,2486.303915189431,0,0,191.27240818433523,0.00159,165.0,0,0,3142.4319829430287,248.42140068147395,568.7884393631509,0,1098.2385050861358,924.1061857606171,2177.0169906612828,765.3983710657385,0,3344.025931010607,1767.3343358042302,243.78296428571434,267.8748608308553,734.9080043056169,261.29815301084517,3001.822071732379,743.7401443715296,2187.778757231043,286.71045620810423,3304.335859781487,2000.993076886113,3266.1,13300.0,5700.0,1394.3854727325438,4482.7503744655605,570.0,1900.0,885.4795778746604,950.0,2167.5469152025266,3530.124,820.4390373992919,1152.6896922172546,2871.8500000000004,5351.397730248451,5320.0,6262.45638514737,4201.849999999999,3246.486230123361,3455.5825570054685,7600.0,3325.0,739.411893670598,3091.1896977708093,3325.0,2167.5469152025266,1676.5460120257487,3784.0269750585458,4623.682664611861,36102.94441664203,3266.1,13300.0,2871.8500000000004,3530.124,1152.6896922172546,820.4390373992919,4386.6936388945605,950.0,885.4795778746604,2018.1381002790947,1874.642011000865,4724.637926896029,2723.687485229813,5700.0,1900.0,1394.3854727325438,4482.7503744655605,570.0,3307.4335729430286,2839.554530891378,8053.775628541859,4509.6860541654105,8523.558294478276,3455.5825570054685,7600.0,6262.45638514737,4201.849999999999,5351.397730248451,5320.0,3246.486230123361
1522,0.0,501.7600869524982,0,0,618.0897738105522,478.908,2871.866115718769,84.36699428375326,0,1127.669597710528,316.29997294422657,2330.907598966017,17.367642334389057,0,834.053320077746,364.2434072325999,979.3273795172131,0,199.1588296989441,2996.5695365661695,577.3549732766071,1140.5781400665428,0,0,2026.9961187782799,2754.4136465465667,22067.03989675712,2526.446119465956,516.9441843429286,9466.192210039417,1187.45387,2477.457412259931,0,1107.7418457500805,949.6644676067624,46.11116185604677,1638.0285144957427,0,0,1235.2440488995262,46.11116185604677,1518.2855829266819,0,189.13693063888547,854.927508001314,524.1665144318598,2037.09907159525,0,0,3486.3384966915382,46.11116185604677,4818.086243270303,0,0,416.90625984325874,0.00159,227.4,0,0,3343.3674305299483,248.42140068147395,1165.142311595118,0,1058.5629913338662,1014.251688587785,2177.0169906612828,1752.5284530363629,0,2004.515453857436,1762.887328283405,243.78296428571434,734.7186233696171,734.9080043056169,263.15,3057.186577698521,743.7401443715296,4503.9593362867145,286.71045620810423,2151.782882779482,2689.4908148276436,3266.1,13300.0,5700.0,1389.7330691711427,4664.307053728104,570.0,1900.0,894.0110625574855,950.0,2134.2231123177035,3530.124,820.7586244964598,1166.2199999999998,2871.8500000000004,5090.865926156997,5320.0,6464.179700789139,4201.849999999999,3220.0523916850884,3259.277972658968,7600.0,3325.0,1119.8498607630504,4562.81070771305,3325.0,2134.2231123177035,3498.6285343223785,4539.299153014927,3744.92923212143,37331.036057151985,3266.1,13300.0,2871.8500000000004,3530.124,1166.2199999999998,820.7586244964598,5722.317595616774,950.0,894.0110625574855,2919.383725251316,2608.461183422928,6047.604082718648,5281.103664969609,5700.0,1900.0,1389.7330691711427,4664.307053728104,570.0,3570.769020529948,3486.378392198243,7696.948225838486,5033.746169659469,10375.683634473473,3259.277972658968,7600.0,6464.179700789139,4201.849999999999,5090.865926156997,5320.0,3220.0523916850884
1523,0.0,667.9681157555133,0,0,621.6833190071252,478.908,3488.09773014196,84.36699428375326,0,1430.0237767268686,316.29997294422657,2791.463033657288,17.367642334389057,0,1005.1182356189363,364.2434072325999,1168.775616004988,0,202.7887424826622,4079.370055846917,577.3549732766071,1678.6835482720712,0,0,1955.6271260176259,2754.4136465465667,24252.28391949562,2526.446119465956,265.0846766055187,8562.542779915528,1187.45387,2910.99877603214,0,1075.3225452684817,1879.1072913566718,46.11116185604677,1735.9490301361598,0,0,1364.0268024308978,46.11116185604677,1755.2993294626278,0,178.59247192840573,841.3641830681871,524.1665144318598,2651.3270061777894,0,0,3492.2620797315685,46.11116185604677,5232.804928697911,0,0,632.1445739828241,0.00159,259.8,0,0,3595.5636449415533,248.42140068147395,1543.3274593723727,0,1106.139979604721,1116.5568420345448,2177.0169906612828,2353.5924758856986,0,2277.6261445271102,1954.3262516400268,243.78296428571434,1130.824591595145,734.9080043056169,262.826790933609,3812.3020731621673,743.7401443715296,6243.232440740553,286.71045620810423,2585.5052000323412,2793.4248053387305,3266.1,13300.0,5700.0,1378.7057776736258,4694.624109584044,569.5782722473144,1900.0,896.6599700927734,950.0,2123.67682936282,3522.7610263053657,820.8,1164.146182195282,2871.3956697426906,5374.15,5320.0,6684.7982721614835,4201.849999999999,3237.7587317985694,3335.5520207934856,7600.0,3325.0,1289.6514347626385,5481.396501152582,3325.0,2123.67682936282,4130.2488845548405,5815.1778215671675,4211.665647566304,38360.77114202919,3266.1,13300.0,2871.3956697426906,3522.7610263053657,1164.146182195282,820.8,7052.8824826572945,950.0,896.6599700927734,3146.0869944231044,2821.3671463152673,6667.755600341217,5911.0606645367825,5700.0,1900.0,1378.7057776736258,4694.624109584044,569.5782722473144,3855.3652349415534,4014.4456816931124,8762.561862714118,6184.644424282253,12652.613046691258,3335.5520207934856,7600.0,6684.7982721614835,4201.849999999999,5374.15,5320.0,3237.7587317985694
1524,0.0,592.7041027126386,0,0,674.6881106565767,478.908,4118.944965693955,84.36699428375326,0,1896.2839107067632,316.29997294422657,2792.362037808529,17.367642334389057,0,1154.629421484237,364.2434072325999,2205.183275239747,0,204.96614978313445,5187.718841924042,577.3549732766071,2388.880891059299,0,0,2718.310601919505,2754.4136465465667,28869.538937347457,2526.446119465956,438.69793961313894,9079.471149424893,1187.45387,3254.238006220997,0,1321.9224723745115,3365.3510642113356,46.11116185604677,2035.447618409412,0,0,1336.1856215683515,46.11116185604677,2152.9639000441525,0,151.93915933914187,746.6502169505843,524.1665144318598,3521.6321009277513,0,0,3404.405745459665,46.11116185604677,5650.153060520918,0,0,684.5548514242809,0.00159,261.6,0,0,3790.7363065136283,248.42140068147395,1678.5287474152094,0,1100.8466175397555,1323.0978981136495,2177.0169906612828,2220.7747522607588,0,3207.040438979115,2177.734037809278,243.78296428571434,1374.9187070654277,734.9080043056169,263.15,3732.790604097924,743.7401443715296,6627.070353165378,286.71045620810423,3048.6291021403854,2689.3119842725428,3266.1,13300.0,5700.0,1356.2646120480536,4331.292004979134,569.1938148339589,1900.0,897.085,950.0,2110.485487603768,3518.5781144254206,820.8,1166.2199999999998,2871.1198273950154,5374.15,5320.0,6697.295998458862,4201.119196044921,3247.7722275007563,3464.5147436944326,7600.0,3325.0,1267.3922133692154,6578.503870684472,3325.0,2110.485487603768,4280.659074571382,7962.111674179523,5684.546466255411,43668.56779239801,3266.1,13300.0,2871.1198273950154,3518.5781144254206,1166.2199999999998,820.8,9128.965412806845,950.0,897.085,3417.74440183381,3097.6644381899255,7450.204360819276,6380.819073801246,5700.0,1900.0,1356.2646120480536,4331.292004979134,569.1938148339589,4052.3378965136285,4350.8946637500885,9782.566219710434,6349.550279754683,13395.46204015794,3464.5147436944326,7600.0,6697.295998458862,4201.119196044921,5374.15,5320.0,3247.7722275007563
1525,0.0,664.8321152120601,0,0,702.5380859300172,478.908,4012.0006706610625,84.36699428375326,0,2076.283093388922,316.29997294422657,3133.3960675828544,17.367642334389057,0,1727.7809590526408,364.2434072325999,2180.078911624711,0,210.3317797388077,5439.933175376569,577.3549732766071,2698.662929405473,0,0,3805.1084062710497,2754.4136465465667,22363.37481195123,2526.446119465956,802.2992704614943,9633.463323778677,1187.45387,2755.14548057343,0,1353.5006767687416,4248.304036931041,46.11116185604677,1913.1266441017979,0,0,1328.471842648646,46.11116185604677,2181.4944358955972,0,156.52714923019408,771.3333428598245,524.1665144318598,3518.140705206708,0,0,3366.1097475714487,46.11116185604677,6217.494001589491,0,0,710.6997624947204,0.00159,217.2,0,0,4100.001993963811,248.42140068147395,1674.9459598310993,0,1155.1580250622749,1567.0220837853774,2177.0169906612828,2699.5384052522377,0,4059.595040574563,2399.528068503333,243.78296428571434,1412.3110416475095,734.9080043056169,263.15,3758.850243852095,743.7401443715296,6484.189467721971,286.71045620810423,3580.9176861923324,2841.0197114747793,3266.1,13300.0,5700.0,1403.5168769073487,4422.121454680061,569.7176860809326,1900.0,895.2149853393765,950.0,2203.8645821933137,3511.739671068024,820.7563379211424,1166.2199999999998,2871.8500000000004,5374.15,5320.0,6698.394208555222,4187.559674886322,3279.3397084515886,3466.160175003052,7600.0,3325.0,1367.3702011420773,6651.558758333738,3325.0,2203.8645821933137,5194.844641914111,8194.587273972687,7081.126308953129,38079.997172203926,3266.1,13300.0,2871.8500000000004,3511.739671068024,1166.2199999999998,820.7563379211424,9544.404064273214,950.0,895.2149853393765,3287.7096486064906,3155.4660898416623,7408.416967210016,6974.304925940259,5700.0,1900.0,1403.5168769073487,4422.121454680061,569.7176860809326,4317.203583963811,4645.5474693602255,11335.678504991418,6413.002254090936,13936.577465968716,3466.160175003052,7600.0,6698.394208555222,4187.559674886322,5374.15,5320.0,3279.3397084515886
